Date,SM_5,SM_40,SM_50,Ts_C
2017-10-07,0.9153125000000001,0.569,0.474,2.135416666666667
2017-10-08,0.9277291666666667,0.569,0.474,2.0791666666666666
2017-10-09,0.9361770833333334,0.569,0.474,2.004166666666667
2017-10-10,0.93090625,0.5692083333333333,0.474,1.9979166666666666
2017-10-11,0.9375520833333334,0.5695208333333333,0.474,1.9114583333333333
2017-10-12,0.9610833333333333,0.5693854166666666,0.474,1.859375
2017-10-13,0.9858854166666666,0.569,0.474,1.703125
2017-10-14,0.9199479166666666,0.56875,0.4740520833333333,1.4614583333333333
2017-10-15,0.54271875,0.5674791666666666,0.4762083333333333,1.10625
2017-10-16,0.5911666666666666,0.5669375,0.4766666666666666,1.0885416666666667
2017-10-17,0.5699062500000001,0.5669270833333333,0.47590625,1.7489583333333334
2017-10-18,0.539,0.5659895833333333,0.47583333333333333,2.30625
2017-10-19,0.5291458333333333,0.56578125,0.4766458333333333,2.5635416666666666
2017-10-20,0.5361354166666668,0.5658124999999999,0.47475,3.2
2017-10-21,0.5319166666666667,0.5663854166666666,0.4760520833333333,2.1729166666666666
2017-10-22,0.5244479166666667,0.5674583333333333,0.4788958333333333,1.6385416666666668
2017-10-23,0.521,0.566375,0.4795833333333333,2.225
2017-10-24,0.5006770833333334,0.569,0.4836770833333333,1.9677083333333334
2017-10-25,0.49615625,0.569,0.48392708333333334,2.160416666666667
2017-10-26,0.49452083333333335,0.569,0.4828020833333333,1.5166666666666666
2017-10-27,0.4920104166666667,0.569,0.48264583333333333,1.1864583333333334
2017-10-28,0.49035416666666665,0.569,0.48291666666666666,1.0458333333333334
2017-10-29,0.48632291666666666,0.569,0.4829583333333333,1.0739583333333333
2017-10-30,0.48591666666666666,0.569,0.48233333333333334,1.0166666666666666
2017-10-31,0.484875,0.569,0.482,0.9135416666666667
2017-11-01,0.48292708333333334,0.569,0.482,0.8729166666666667
2017-11-02,0.48235416666666664,0.569,0.483,0.86875
2017-11-03,0.48252083333333334,0.569,0.4837083333333333,1.1864583333333334
2017-11-04,0.48214583333333333,0.569,0.48341666666666666,0.9572916666666667
2017-11-05,0.482,0.569,0.48302083333333334,0.90625
2017-11-06,0.4819791666666666,0.569,0.48372916666666665,0.915625
2017-11-07,0.48114583333333333,0.569,0.484,0.9427083333333334
2017-11-08,0.4808020833333333,0.569,0.484,0.9833333333333334
2017-11-09,0.48,0.569,0.484,1
2017-11-10,0.4793645833333333,0.569,0.484,1
2017-11-11,0.479,0.569,0.484,1
2017-11-12,0.47894791666666664,0.569,0.484,1
2017-11-13,0.47809375,0.569,0.484,1.00625
2017-11-14,0.47769791666666667,0.569,0.484,1.04375
2017-11-15,0.4770833333333333,0.569,0.484,1.0447916666666668
2017-11-16,0.4770625,0.569,0.484,1.003125
2017-11-17,0.4765833333333333,0.569,0.484,1.059375
2017-11-18,0.476,0.569,0.4848125,1.0760416666666668
2017-11-19,0.47602083333333334,0.569,0.485,1.0666666666666667
2017-11-20,0.47619791666666667,0.569,0.485,1.0083333333333333
2017-11-21,0.47604166666666664,0.569,0.4853854166666667,1
2017-11-22,0.476,0.569,0.48657291666666663,1
2017-11-23,0.4758645833333333,0.569,0.487,1
2017-11-24,0.47503124999999996,0.569,0.487,1
2017-11-25,0.47471874999999997,0.569,0.487,1
2017-11-26,0.47403124999999996,0.569,0.48733333333333334,1
2017-11-27,0.4740520833333333,0.569,0.48865625,1
2017-11-28,0.47402083333333334,0.569,0.489,1
2017-11-29,0.474375,0.569,0.489,1
2017-11-30,0.47492708333333333,0.569,0.489375,1
2017-12-01,0.475,0.569,0.49003125,0.990625
2017-12-02,0.4748020833333333,0.569,0.4909895833333333,0.9833333333333334
2017-12-03,0.4746666666666666,0.569,0.491,0.9822916666666667
2017-12-04,0.47431249999999997,0.569,0.491,0.9760416666666667
2017-12-05,0.47413541666666664,0.569,0.491,0.9385416666666667
2017-12-06,0.47488541666666667,0.569,0.491,0.9
2017-12-07,0.47443749999999996,0.569,0.491,0.8760416666666667
2017-12-08,0.474,0.569,0.491,0.8
2017-12-09,0.4732395833333333,0.569,0.491,0.8
2017-12-10,0.473,0.569,0.49154166666666665,0.8
2017-12-11,0.47271874999999997,0.569,0.4918645833333333,0.7864583333333334
2017-12-12,0.472,0.569,0.49190625,0.734375
2017-12-13,0.472,0.569,0.492,0.7145833333333333
2017-12-14,0.47119791666666666,0.569,0.49144791666666665,0.7041666666666666
2017-12-15,0.471,0.569,0.4910833333333333,0.7020833333333333
2017-12-16,0.471,0.569,0.4916770833333333,0.7010416666666667
2017-12-17,0.47052083333333333,0.5695625,0.49102083333333335,0.7
2017-12-18,0.47,0.5690104166666666,0.491,0.7
2017-12-19,0.47,0.569,0.491,0.7
2017-12-20,0.47,0.569,0.491,0.7
2017-12-21,0.46996875,0.569,0.491,0.7
2017-12-22,0.4697395833333333,0.569,0.491,0.7
2017-12-23,0.46979166666666666,0.569,0.491,0.7
2017-12-24,0.4699583333333333,0.569,0.491,0.7
2017-12-25,0.47,0.569,0.491,0.7
2017-12-26,0.47,0.569,0.491,0.6989583333333332
2017-12-27,0.47,0.569,0.491,0.7
2017-12-28,0.4699791666666666,0.569,0.491,0.6958333333333333
2017-12-29,0.47,0.569,0.491,0.6968749999999999
2017-12-30,0.47,0.569,0.491,0.69375
2017-12-31,0.46996875,0.569,0.491,0.6895833333333333
2018-01-01,0.4699791666666666,0.569,0.491,0.6916666666666667
2018-01-02,0.4698958333333333,0.569,0.491,0.6770833333333333
2018-01-03,0.4698645833333333,0.569,0.491,0.6875
2018-01-04,0.4698645833333333,0.569,0.491,0.6895833333333333
2018-01-05,0.46965625,0.569,0.491,0.6802083333333333
2018-01-06,0.46921874999999996,0.569,0.491,0.6854166666666667
2018-01-07,0.46910416666666666,0.569,0.491,0.6833333333333333
2018-01-08,0.46931249999999997,0.569,0.491,0.678125
2018-01-09,0.46929166666666666,0.569,0.491,0.6854166666666667
2018-01-10,0.4695729166666666,0.569,0.491,0.6802083333333333
2018-01-11,0.46969791666666666,0.569,0.491,0.6770833333333333
2018-01-12,0.4699895833333333,0.569,0.491,0.6760416666666667
2018-01-13,0.47,0.569,0.491,0.671875
2018-01-14,0.47,0.569,0.491,0.6708333333333333
2018-01-15,0.4701770833333333,0.569,0.491,0.6822916666666666
2018-01-16,0.4705,0.569,0.491,0.6802083333333333
2018-01-17,0.47071874999999996,0.569,0.491,0.6854166666666667
2018-01-18,0.4709895833333333,0.569,0.491,0.684375
2018-01-19,0.471,0.569,0.491,0.6906249999999999
2018-01-20,0.471,0.569,0.491,0.6812499999999999
2018-01-21,0.471,0.569,0.491,0.6864583333333333
2018-01-22,0.471,0.569,0.491,0.6864583333333333
2018-01-23,0.471,0.569,0.491,0.6947916666666666
2018-01-24,0.471,0.569,0.491,0.6916666666666667
2018-01-25,0.471,0.569,0.491,0.6968749999999999
2018-01-26,0.471,0.569,0.491,0.6927083333333333
2018-01-27,0.471,0.569,0.491,0.6958333333333333
2018-01-28,0.47112499999999996,0.569,0.491,0.6947916666666666
2018-01-29,0.47188541666666667,0.569,0.491,0.69375
2018-01-30,0.472,0.569,0.491,0.6916666666666667
2018-01-31,0.472,0.569,0.491,0.6958333333333333
2018-02-01,0.47191666666666665,0.569,0.491,0.6927083333333333
2018-02-02,0.47191666666666665,0.569,0.491,0.6968749999999999
2018-02-03,0.472,0.569,0.491,0.6947916666666666
2018-02-04,0.472,0.569,0.491,0.6979166666666666
2018-02-05,0.4720625,0.569,0.491,0.6906249999999999
2018-02-06,0.4726458333333333,0.569,0.491,0.6927083333333333
2018-02-07,0.473,0.569,0.491,0.6854166666666667
2018-02-08,0.473,0.569,0.491,0.6864583333333333
2018-02-09,0.473,0.569,0.491,0.69375
2018-02-10,0.4730833333333333,0.569,0.491,0.6875
2018-02-11,0.4733020833333333,0.569,0.491,0.6875
2018-02-12,0.4739791666666666,0.569,0.491,0.6864583333333333
2018-02-13,0.474,0.569,0.491,0.6854166666666667
2018-02-14,0.474,0.569,0.491,0.6833333333333333
2018-02-15,0.474,0.569,0.491,0.6791666666666666
2018-02-16,0.47401041666666666,0.5689895833333333,0.491,0.678125
2018-02-17,0.47421874999999997,0.569,0.491,0.6822916666666666
2018-02-18,0.4749895833333333,0.5689895833333333,0.491,0.6812499999999999
2018-02-19,0.475,0.5689895833333333,0.491,0.6833333333333333
2018-02-20,0.475,0.5686249999999999,0.491,0.6708333333333333
2018-02-21,0.475,0.5684166666666666,0.491,0.6677083333333333
2018-02-22,0.475,0.5680520833333332,0.491,0.6593749999999999
2018-02-23,0.475,0.568,0.491,0.6479166666666666
2018-02-24,0.47501041666666666,0.568,0.491,0.6499999999999999
2018-02-25,0.47503124999999996,0.568,0.491,0.6479166666666666
2018-02-26,0.47534374999999995,0.568,0.491,0.6437499999999999
2018-02-27,0.4757395833333333,0.568,0.491,0.6302083333333333
2018-02-28,0.475875,0.5677604166666667,0.491,0.6208333333333333
2018-03-01,0.4759583333333333,0.5679479166666667,0.491,0.6239583333333333
2018-03-02,0.476,0.5678645833333332,0.491,0.61875
2018-03-03,0.476,0.5674999999999999,0.491,0.615625
2018-03-04,0.476,0.5675416666666666,0.491,0.609375
2018-03-05,0.476,0.5671979166666666,0.491,0.6072916666666667
2018-03-06,0.476,0.5670729166666666,0.491,0.603125
2018-03-07,0.476,0.567,0.491,0.60625
2018-03-08,0.47602083333333334,0.567,0.491,0.6010416666666667
2018-03-09,0.4760625,0.567,0.491,0.6041666666666666
2018-03-10,0.47610416666666666,0.567,0.491,0.6041666666666666
2018-03-11,0.4766145833333333,0.567,0.491,0.6052083333333333
2018-03-12,0.47692708333333333,0.567,0.491,0.603125
2018-03-13,0.477,0.567,0.491,0.6010416666666667
2018-03-14,0.477,0.567,0.491,0.6
2018-03-15,0.477,0.567,0.491,0.6
2018-03-16,0.477,0.567,0.491,0.6020833333333333
2018-03-17,0.47702083333333334,0.567,0.491,0.6
2018-03-18,0.4773020833333333,0.567,0.491,0.6
2018-03-19,0.4773020833333333,0.567,0.491,0.6
2018-03-20,0.47779166666666667,0.567,0.491,0.6
2018-03-21,0.4778645833333333,0.567,0.491,0.6
2018-03-22,0.47794791666666664,0.567,0.491,0.6
2018-03-23,0.478,0.567,0.4918645833333333,0.6
2018-03-24,0.47804166666666664,0.567,0.4919895833333333,0.6
2018-03-25,0.47816666666666663,0.567,0.4919895833333333,0.6
2018-03-26,0.47829166666666667,0.567,0.49197916666666663,0.6
2018-03-27,0.47834374999999996,0.567,0.49197916666666663,0.6
2018-03-28,0.47873958333333333,0.567,0.492,0.6
2018-03-29,0.4789583333333333,0.567,0.492,0.6
2018-03-30,0.479,0.567,0.492,0.6
2018-03-31,0.479,0.567,0.492,0.6
2018-04-01,0.479,0.567,0.492,0.6
2018-04-02,0.479,0.567,0.492,0.6
2018-04-03,0.479,0.567,0.492,0.6
2018-04-04,0.479,0.567,0.492,0.6
2018-04-05,0.479,0.567,0.492,0.6
2018-04-06,0.479,0.567,0.49228125,0.6
2018-04-07,0.479,0.567,0.49232291666666667,0.6
2018-04-08,0.47953124999999996,0.567,0.49316666666666664,0.5989583333333333
2018-04-09,0.48,0.567,0.49292708333333335,0.6
2018-04-10,0.48,0.567,0.49314583333333334,0.6
2018-04-11,0.48009375,0.567,0.494,0.6
2018-04-12,0.48096875,0.567,0.494,0.5989583333333333
2018-04-13,0.48166666666666663,0.567,0.494,0.5989583333333333
2018-04-14,0.482,0.567,0.494,0.5989583333333333
2018-04-15,0.482,0.567,0.494,0.5989583333333333
2018-04-16,0.482,0.56721875,0.494,0.5979166666666667
2018-04-17,0.48276041666666664,0.5689687499999999,0.49502083333333335,0.5958333333333333
2018-04-18,0.483,0.5681666666666666,0.4947708333333333,0.5958333333333333
2018-04-19,0.48323958333333333,0.5683541666666666,0.4952708333333333,0.59375
2018-04-20,0.4845625,0.569,0.496,0.590625
2018-04-21,0.485,0.569,0.496,0.5947916666666666
2018-04-22,0.4852083333333333,0.5690208333333333,0.4962083333333333,0.5864583333333333
2018-04-23,0.4888958333333333,0.5692499999999999,0.49546875,0.584375
2018-04-24,0.4993854166666667,0.569,0.491,0.5822916666666667
2018-04-25,0.5052395833333333,0.5689166666666666,0.4913125,0.578125
2018-04-26,0.7015,0.5668645833333332,0.491,0.5458333333333333
2018-04-27,0.8140729166666667,0.5661354166666667,0.491,0.5
2018-04-28,0.8362291666666666,0.5660104166666666,0.491,0.5
2018-04-29,0.85321875,0.5662291666666666,0.491,0.48020833333333335
2018-04-30,0.86546875,0.5663437499999999,0.491,0.4447916666666667
2018-05-01,0.8735208333333333,0.5661666666666666,0.491,0.42708333333333337
2018-05-02,0.87809375,0.5667916666666666,0.491,0.4291666666666667
2018-05-03,0.88021875,0.5669791666666666,0.491,0.42708333333333337
2018-05-04,0.8931145833333334,0.5669375,0.491,0.4041666666666667
2018-05-05,0.912875,0.5668749999999999,0.491,0.40208333333333335
2018-05-06,0.9243229166666667,0.5668124999999999,0.491,0.40208333333333335
2018-05-07,0.9315416666666667,0.5669270833333333,0.491,0.40208333333333335
2018-05-08,0.9402395833333334,0.567,0.491,0.40208333333333335
2018-05-09,0.9521562499999999,0.567,0.491,0.403125
2018-05-10,0.96046875,0.567,0.491,0.40729166666666666
2018-05-11,0.9651875,0.567,0.491,0.41458333333333336
2018-05-12,0.9701666666666666,0.567,0.491,0.4354166666666667
2018-05-13,0.9715833333333334,0.567,0.491,0.44375000000000003
2018-05-14,0.9753020833333333,0.567,0.491,0.4635416666666667
2018-05-15,0.9783125,0.567,0.491,0.49583333333333335
2018-05-16,0.9799895833333333,0.567,0.491,0.49270833333333336
2018-05-17,0.9815520833333333,0.567,0.491,0.48541666666666666
2018-05-18,0.9844479166666666,0.5674895833333333,0.491,0.4875
2018-05-19,0.9905833333333334,0.5690208333333333,0.491,0.5
2018-05-20,0.9946458333333333,0.571,0.491,0.496875
2018-05-21,0.99428125,0.573375,0.491,0.4666666666666667
2018-05-22,0.9919166666666667,0.57571875,0.491,0.43333333333333335
2018-05-23,0.9908125,0.57546875,0.491,0.4604166666666667
2018-05-24,0.9896770833333334,0.5711354166666667,0.491,0.496875
2018-05-25,0.9933333333333333,0.5754374999999999,0.491,0.5
2018-05-26,0.9963333333333333,0.577,0.491,0.5
2018-05-27,1.0001354166666667,0.5781458333333332,0.491,0.5
2018-05-28,1.00571875,0.5760520833333332,0.491,0.5
2018-05-29,1.0096875,0.57290625,0.491,0.5
2018-05-30,1.0106354166666667,0.5766770833333333,0.491,0.5
2018-05-31,1.0108437499999998,0.576,0.491,0.5
2018-06-01,1.01096875,0.5760520833333332,0.491,0.5
2018-06-02,1.011,0.5744166666666666,0.491,0.5
2018-06-03,1.011,0.572125,0.491,0.5
2018-06-04,1.011,0.5743437499999999,0.491,0.5645833333333333
2018-06-05,1.011,0.5738229166666666,0.491,0.7489583333333333
2018-06-06,1.011,0.5747916666666666,0.491,0.86875
2018-06-07,1.011,0.5723125,0.491,2.392708333333333
2018-06-08,1.011,0.569,0.491,6.4125
2018-06-09,1.011,0.569,0.491,8.754166666666666
2018-06-10,1.011,0.569,0.491,9.047916666666666
2018-06-11,1.011,0.569,0.491,8.685416666666667
2018-06-12,1.011,0.569,0.491,9.21875
2018-06-13,1.011,0.569,0.491,10.405208333333333
2018-06-14,1.011,0.569,0.491,10.519791666666666
2018-06-15,1.011,0.5692291666666666,0.491,11.254166666666666
2018-06-16,0.8334895833333333,0.5695937499999999,0.491,10.782291666666667
2018-06-17,0.9116145833333333,0.5690624999999999,0.491,10.5125
2018-06-18,1.0098125,0.569,0.49097916666666663,10.779166666666667
2018-06-19,1.011,0.569,0.49082291666666666,11.5875
2018-06-20,0.78021875,0.569375,0.49091666666666667,10.708333333333334
2018-06-21,0.55246875,0.5683541666666666,0.49490625,10.836458333333333
2018-06-22,0.5251354166666667,0.5695416666666666,0.49594791666666665,11.491666666666667
2018-06-23,0.5083541666666667,0.5690416666666667,0.496,10.845833333333333
2018-06-24,0.5075833333333334,0.5695937499999999,0.49492708333333335,9.648958333333333
2018-06-25,0.500875,0.5693125,0.49559375,10.017708333333333
2018-06-26,0.48972916666666666,0.569,0.49432291666666667,11.23125
2018-06-27,0.4812083333333333,0.569,0.494,12.346875
2018-06-28,0.47529166666666667,0.569,0.49292708333333335,12.970833333333333
2018-06-29,0.47071874999999996,0.569,0.491125,12.472916666666666
2018-06-30,0.46715625,0.569,0.491,10.566666666666666
2018-07-01,0.4656354166666667,0.569,0.4909895833333333,10.576041666666667
2018-07-02,0.45959375,0.569,0.48982291666666666,11.760416666666666
2018-07-03,0.45433333333333337,0.5685937499999999,0.489,11.985416666666666
2018-07-04,0.44878125,0.5673020833333333,0.4883958333333333,11.991666666666667
2018-07-05,0.4413229166666667,0.5672499999999999,0.4858125,11.352083333333333
2018-07-06,0.43786458333333333,0.567,0.4835520833333333,10.884375
2018-07-07,0.43522916666666667,0.5667083333333333,0.48,10.721875
2018-07-08,0.43259375,0.5662499999999999,0.48164583333333333,11.165625
2018-07-09,0.44305208333333335,0.5672083333333333,0.48443749999999997,12.88125
2018-07-10,0.43586458333333333,0.5669895833333333,0.48354166666666665,13.589583333333334
2018-07-11,0.42832291666666666,0.5659479166666667,0.4806770833333333,13.971875
2018-07-12,0.5416145833333333,0.5656666666666667,0.48333333333333334,11.554166666666667
2018-07-13,0.46447916666666667,0.56703125,0.4867083333333333,11.354166666666666
2018-07-14,0.45616666666666666,0.567,0.48457291666666663,12.094791666666667
2018-07-15,0.4515104166666667,0.567,0.484,11.402083333333334
2018-07-16,0.450125,0.5670416666666667,0.484,11.097916666666666
2018-07-17,0.44592708333333336,0.567,0.484,11.825
2018-07-18,0.4404166666666667,0.5669270833333333,0.484,12.232291666666667
2018-07-19,0.43240625,0.5659062499999999,0.48207291666666663,12.622916666666667
2018-07-20,0.42346875,0.565,0.4795833333333333,13.348958333333334
2018-07-21,0.41629166666666667,0.5646458333333333,0.4788854166666667,13.25625
2018-07-22,0.41143749999999996,0.564,0.47722916666666665,12.473958333333334
2018-07-23,0.41101041666666666,0.56403125,0.47843749999999996,12.116666666666667
2018-07-24,0.4300104166666667,0.565,0.4794895833333333,12.782291666666667
2018-07-25,0.4231770833333333,0.5647083333333333,0.4784583333333333,12.436458333333333
2018-07-26,0.41733333333333333,0.564,0.4770729166666666,12.378125
2018-07-27,0.41222413793103446,0.564,0.4769913793103448,11.863793103448275
2018-07-28,0.40546875,0.5635416666666666,0.4761770833333333,11.755208333333334
2018-07-29,0.39973958333333337,0.5621145833333334,0.46671875,11.89375
2018-07-30,0.3925,0.562,0.4651666666666667,12.219791666666667
2018-07-31,0.390025641025641,0.5624358974358975,0.4646666666666667,9.364102564102565
