date_time,"Event, units (LGR S/N: 10497667, SEN S/N: 10497667)"
10/11/2018 12:04,162.8
10/11/2018 12:10,162.9
10/11/2018 12:12,163
10/11/2018 12:22,163.1
10/11/2018 12:24,163.2
10/11/2018 12:32,163.3
10/11/2018 12:33,163.4
10/11/2018 12:37,163.5
10/11/2018 12:39,163.6
10/11/2018 12:43,163.7
10/11/2018 12:45,163.8
10/11/2018 12:49,163.9
10/11/2018 12:52,164
10/11/2018 12:55,164.1
10/11/2018 12:57,164.2
10/11/2018 12:59,164.3
10/11/2018 13:01,164.4
10/11/2018 13:05,164.5
10/11/2018 13:07,164.6
10/11/2018 13:12,164.7
10/11/2018 13:23,164.8
10/11/2018 13:25,164.9
10/11/2018 13:27,165
10/11/2018 13:34,165.1
10/11/2018 13:37,165.2
10/11/2018 13:41,165.3
10/11/2018 13:44,165.4
10/11/2018 13:49,165.5
10/11/2018 13:52,165.6
10/11/2018 13:57,165.7
10/11/2018 14:01,165.8
10/11/2018 14:07,165.9
10/11/2018 14:10,166
10/11/2018 14:16,166.1
10/11/2018 14:30,166.2
10/11/2018 14:35,166.3
10/11/2018 14:44,166.4
10/11/2018 14:51,166.5
10/11/2018 14:56,166.6
10/11/2018 15:05,166.7
10/15/2018 9:56,166.8
10/15/2018 9:58,166.9
10/15/2018 9:59,167
10/15/2018 10:01,167.1
10/15/2018 10:03,167.2
10/15/2018 10:06,167.3
10/15/2018 10:08,167.4
10/15/2018 10:10,167.5
10/15/2018 10:12,167.6
10/15/2018 10:13,167.7
10/15/2018 10:15,167.8
10/15/2018 10:17,167.9
10/15/2018 10:19,168
10/15/2018 10:21,168.1
10/15/2018 10:22,168.2
10/15/2018 10:24,168.3
10/15/2018 10:25,168.4
10/15/2018 10:27,168.5
10/15/2018 10:28,168.6
10/15/2018 10:29,168.7
10/15/2018 10:31,168.8
10/15/2018 10:33,168.9
10/15/2018 10:35,169
10/15/2018 10:40,169.1
10/15/2018 10:45,169.2
10/15/2018 10:52,169.3
10/15/2018 10:58,169.4
10/15/2018 11:08,169.5
10/15/2018 11:15,169.6
10/15/2018 11:20,169.7
10/15/2018 11:22,169.8
10/15/2018 11:24,169.9
10/15/2018 11:25,170
10/15/2018 11:28,170.1
10/15/2018 11:29,170.2
10/15/2018 11:31,170.3
10/15/2018 11:33,170.4
10/15/2018 11:35,170.5
10/15/2018 11:37,170.6
10/15/2018 11:40,170.7
10/15/2018 11:42,170.8
10/15/2018 11:46,170.9
10/15/2018 11:48,171
10/30/2018 7:03,171.1
10/30/2018 7:18,171.2
10/30/2018 7:32,171.3
10/30/2018 7:50,171.4
10/30/2018 8:05,171.5
10/30/2018 8:23,171.6
10/30/2018 8:44,171.7
10/30/2018 8:59,171.8
10/30/2018 9:19,171.9
10/30/2018 9:38,172
10/30/2018 9:58,172.1
10/30/2018 10:17,172.2
10/30/2018 10:31,172.3
10/30/2018 10:49,172.4
10/30/2018 11:05,172.5
10/30/2018 11:20,172.6
10/30/2018 11:35,172.7
10/30/2018 12:04,172.8
10/30/2018 13:16,172.9
10/30/2018 13:37,173
10/30/2018 14:00,173.1
10/30/2018 14:18,173.2
10/30/2018 15:02,173.3
10/30/2018 15:46,173.4
10/30/2018 16:42,173.5
10/30/2018 21:41,173.6
10/31/2018 8:49,173.7
10/31/2018 9:00,173.8
10/31/2018 9:18,173.9
11/13/2018 12:13,174
11/13/2018 12:23,174.1
11/13/2018 12:28,174.2
11/13/2018 12:38,174.3
11/13/2018 12:47,174.4
11/13/2018 12:57,174.5
11/13/2018 13:06,174.6
11/13/2018 13:24,174.7
11/13/2018 13:30,174.8
11/13/2018 13:37,174.9
11/13/2018 13:41,175
11/13/2018 13:46,175.1
11/13/2018 13:51,175.2
11/13/2018 13:58,175.3
11/13/2018 14:01,175.4
11/13/2018 14:05,175.5
11/13/2018 14:09,175.6
11/13/2018 14:14,175.7
11/13/2018 14:17,175.8
11/13/2018 14:23,175.9
11/13/2018 14:28,176
11/13/2018 14:43,176.1
11/13/2018 15:20,176.2
11/14/2018 8:51,176.3
11/14/2018 9:05,176.4
11/14/2018 9:19,176.5
11/14/2018 9:27,176.6
11/14/2018 9:41,176.7
11/14/2018 9:49,176.8
11/14/2018 10:01,176.9
11/14/2018 10:19,177
11/14/2018 10:52,177.1
11/18/2018 9:19,177.2
11/18/2018 9:26,177.3
11/19/2018 9:08,177.4
11/19/2018 9:29,177.5
11/19/2018 9:35,177.6
11/19/2018 10:10,177.7
11/19/2018 12:36,177.8
11/19/2018 12:46,177.9
11/19/2018 13:04,178
11/19/2018 13:23,178.1
11/19/2018 13:33,178.2
11/19/2018 13:58,178.3
11/19/2018 16:02,178.4
11/20/2018 9:29,178.5
11/20/2018 9:35,178.6
11/20/2018 9:50,178.7
11/20/2018 10:03,178.8
11/20/2018 10:17,178.9
11/20/2018 10:36,179
11/20/2018 11:04,179.1
11/20/2018 11:13,179.2
11/20/2018 11:23,179.3
11/20/2018 11:48,179.4
11/20/2018 12:05,179.5
11/20/2018 12:26,179.6
11/20/2018 12:38,179.7
11/20/2018 12:46,179.8
11/20/2018 15:07,179.9
11/21/2018 9:11,180
11/21/2018 10:01,180.1
11/21/2018 10:08,180.2
11/21/2018 10:18,180.3
11/21/2018 10:34,180.4
11/21/2018 10:49,180.5
11/21/2018 11:00,180.6
11/21/2018 11:31,180.7
11/21/2018 11:43,180.8
11/21/2018 11:55,180.9
11/21/2018 12:02,181
11/21/2018 12:18,181.1
11/21/2018 12:27,181.2
11/21/2018 12:38,181.3
11/21/2018 12:44,181.4
11/21/2018 13:03,181.5
12/1/2018 9:24,181.6
12/1/2018 9:34,181.7
12/4/2018 10:17,181.8
12/5/2018 11:45,181.9
12/5/2018 12:06,182
12/7/2018 9:55,182.1
12/7/2018 11:31,182.2
12/7/2018 11:31,182.3
12/7/2018 13:07,182.4
12/7/2018 13:21,182.5
12/8/2018 10:07,182.6
12/8/2018 10:46,182.7
1/3/2019 10:28,182.8
1/3/2019 10:31,182.9
1/3/2019 10:43,183
1/3/2019 10:43,183.1
1/3/2019 10:54,183.2
1/3/2019 10:54,183.3
1/3/2019 11:26,183.4
1/3/2019 11:56,183.5
1/3/2019 13:04,183.6
1/11/2019 12:24,183.7
1/11/2019 12:26,183.8
1/11/2019 12:28,183.9
1/11/2019 12:30,184
1/11/2019 12:33,184.1
1/11/2019 12:35,184.2
1/11/2019 12:38,184.3
1/11/2019 12:40,184.4
1/11/2019 12:43,184.5
1/11/2019 12:45,184.6
1/11/2019 12:47,184.7
1/11/2019 12:49,184.8
1/11/2019 12:53,184.9
1/11/2019 12:55,185
1/11/2019 13:00,185.1
1/11/2019 13:03,185.2
1/11/2019 13:10,185.3
1/11/2019 13:15,185.4
1/11/2019 13:23,185.5
1/11/2019 13:28,185.6
1/11/2019 13:35,185.7
1/11/2019 13:40,185.8
1/11/2019 13:49,185.9
1/11/2019 13:53,186
1/11/2019 14:04,186.1
1/11/2019 14:44,186.2
1/12/2019 10:50,186.3
1/12/2019 10:54,186.4
1/12/2019 11:03,186.5
1/12/2019 11:13,186.6
1/12/2019 11:29,186.7
1/12/2019 11:34,186.8
1/12/2019 11:37,186.9
1/12/2019 11:41,187
1/12/2019 11:47,187.1
1/12/2019 11:52,187.2
1/12/2019 12:04,187.3
1/12/2019 12:27,187.4
1/12/2019 12:48,187.5
1/12/2019 13:05,187.6
1/18/2019 13:39,187.7
1/18/2019 13:42,187.8
1/18/2019 13:47,187.9
1/18/2019 13:49,188
1/18/2019 13:54,188.1
1/18/2019 13:58,188.2
1/18/2019 14:04,188.3
1/18/2019 14:09,188.4
1/18/2019 14:29,188.5
1/23/2019 11:40,188.6
1/23/2019 20:05,188.7
1/26/2019 10:15,188.8
1/26/2019 10:34,188.9
2/8/2019 14:48,189
2/8/2019 15:05,189.1
2/9/2019 9:58,189.2
2/9/2019 10:01,189.3
2/9/2019 10:02,189.4
2/9/2019 10:07,189.5
2/9/2019 10:08,189.6
2/9/2019 10:10,189.7
2/9/2019 10:11,189.8
2/9/2019 10:13,189.9
2/9/2019 10:15,190
2/9/2019 10:17,190.1
2/9/2019 10:18,190.2
2/9/2019 10:20,190.3
2/9/2019 10:22,190.4
2/9/2019 10:25,190.5
2/9/2019 10:27,190.6
2/9/2019 10:33,190.7
2/9/2019 10:38,190.8
2/9/2019 10:52,190.9
2/9/2019 11:03,191
2/9/2019 11:18,191.1
2/20/2019 14:38,191.2
2/21/2019 14:48,191.3
2/21/2019 15:02,191.4
2/23/2019 9:27,191.5
2/23/2019 9:31,191.6
2/23/2019 9:35,191.7
2/23/2019 9:42,191.8
2/23/2019 9:49,191.9
2/23/2019 9:56,192
2/23/2019 10:03,192.1
3/6/2019 10:19,192.2
3/6/2019 10:19,192.3
3/6/2019 10:20,192.4
3/6/2019 10:21,192.5
3/6/2019 10:23,192.6
3/6/2019 10:24,192.7
3/6/2019 10:26,192.8
3/6/2019 10:28,192.9
3/6/2019 10:30,193
3/6/2019 10:33,193.1
3/6/2019 10:35,193.2
3/6/2019 10:38,193.3
3/6/2019 10:40,193.4
3/6/2019 10:42,193.5
3/6/2019 10:44,193.6
3/6/2019 10:47,193.7
3/6/2019 10:49,193.8
3/6/2019 10:53,193.9
3/6/2019 10:55,194
3/6/2019 10:59,194.1
3/6/2019 11:01,194.2
3/6/2019 11:05,194.3
3/6/2019 11:08,194.4
3/6/2019 11:13,194.5
3/6/2019 11:16,194.6
3/6/2019 11:22,194.7
3/6/2019 11:27,194.8
3/6/2019 11:36,194.9
3/6/2019 11:45,195
3/6/2019 12:01,195.1
3/7/2019 10:22,195.2
3/8/2019 17:20,195.3
3/8/2019 17:23,195.4
3/8/2019 17:28,195.5
3/8/2019 17:32,195.6
3/8/2019 17:36,195.7
3/8/2019 17:43,195.8
3/12/2019 21:53,195.9
3/12/2019 23:18,196
3/13/2019 2:06,196.1
3/13/2019 2:11,196.2
3/13/2019 2:21,196.3
3/13/2019 2:33,196.4
3/13/2019 2:56,196.5
3/13/2019 3:16,196.6
3/13/2019 3:26,196.7
3/13/2019 3:30,196.8
3/13/2019 3:34,196.9
3/13/2019 3:38,197
3/13/2019 3:43,197.1
3/13/2019 3:48,197.2
3/13/2019 3:58,197.3
3/13/2019 4:05,197.4
3/13/2019 4:17,197.5
3/13/2019 4:26,197.6
3/13/2019 4:39,197.7
3/13/2019 4:54,197.8
3/13/2019 5:04,197.9
3/13/2019 5:08,198
3/13/2019 5:15,198.1
3/13/2019 5:19,198.2
3/13/2019 5:27,198.3
3/13/2019 5:39,198.4
3/13/2019 5:47,198.5
3/13/2019 5:53,198.6
3/13/2019 6:00,198.7
3/13/2019 6:04,198.8
3/13/2019 6:07,198.9
3/13/2019 6:10,199
3/13/2019 6:13,199.1
3/13/2019 6:15,199.2
3/13/2019 6:19,199.3
3/13/2019 6:22,199.4
3/13/2019 6:26,199.5
3/13/2019 6:31,199.6
3/13/2019 6:39,199.7
3/13/2019 6:45,199.8
3/13/2019 7:00,199.9
3/13/2019 7:08,200
3/13/2019 7:21,200.1
3/14/2019 10:26,200.2
3/14/2019 10:29,200.3
3/14/2019 10:30,200.4
3/14/2019 10:32,200.5
3/14/2019 10:33,200.6
3/14/2019 10:35,200.7
3/14/2019 10:36,200.8
3/14/2019 10:38,200.9
3/14/2019 10:39,201
3/14/2019 10:43,201.1
3/14/2019 10:44,201.2
3/14/2019 10:46,201.3
3/14/2019 10:50,201.4
3/14/2019 10:52,201.5
3/14/2019 10:54,201.6
3/14/2019 10:58,201.7
3/14/2019 11:01,201.8
3/14/2019 11:03,201.9
3/14/2019 11:05,202
3/14/2019 11:08,202.1
3/14/2019 11:10,202.2
3/14/2019 11:14,202.3
3/14/2019 11:16,202.4
3/14/2019 11:21,202.5
3/14/2019 11:24,202.6
3/14/2019 11:30,202.7
3/22/2019 16:33,202.8
3/22/2019 16:39,202.9
3/22/2019 16:43,203
3/22/2019 16:50,203.1
3/22/2019 17:02,203.2
3/24/2019 17:33,203.3
3/24/2019 17:35,203.4
3/24/2019 17:37,203.5
3/25/2019 10:57,203.6
3/28/2019 22:42,203.7
3/29/2019 0:08,203.8
3/29/2019 1:06,203.9
3/29/2019 1:28,204
3/29/2019 1:52,204.1
3/29/2019 2:14,204.2
3/29/2019 3:05,204.3
3/29/2019 3:33,204.4
3/29/2019 4:03,204.5
3/29/2019 4:26,204.6
3/29/2019 5:15,204.7
3/29/2019 5:40,204.8
3/29/2019 6:19,204.9
3/29/2019 7:00,205
3/29/2019 8:59,205.1
3/29/2019 10:13,205.2
3/29/2019 11:12,205.3
3/29/2019 14:06,205.4
3/29/2019 14:21,205.5
3/29/2019 14:26,205.6
3/29/2019 17:11,205.7
3/29/2019 17:24,205.8
3/30/2019 10:32,205.9
3/30/2019 10:33,206
3/30/2019 10:35,206.1
3/30/2019 10:36,206.2
3/30/2019 10:37,206.3
3/30/2019 10:38,206.4
3/30/2019 10:40,206.5
3/30/2019 10:41,206.6
3/30/2019 10:42,206.7
3/30/2019 10:43,206.8
3/30/2019 10:45,206.9
3/30/2019 10:46,207
3/30/2019 10:47,207.1
3/30/2019 10:48,207.2
3/30/2019 10:49,207.3
3/30/2019 10:50,207.4
3/30/2019 10:52,207.5
3/30/2019 10:53,207.6
3/30/2019 10:55,207.7
3/30/2019 10:56,207.8
3/30/2019 10:58,207.9
3/30/2019 10:59,208
3/30/2019 11:01,208.1
3/30/2019 11:02,208.2
3/30/2019 11:04,208.3
3/30/2019 11:06,208.4
3/30/2019 11:08,208.5
3/30/2019 11:09,208.6
3/30/2019 11:12,208.7
3/30/2019 11:14,208.8
3/30/2019 11:17,208.9
3/30/2019 11:19,209
3/31/2019 7:22,209.1
4/10/2019 8:51,209.2
4/11/2019 11:40,209.3
4/11/2019 11:43,209.4
4/11/2019 11:47,209.5
4/11/2019 11:49,209.6
4/11/2019 11:52,209.7
4/11/2019 11:55,209.8
4/11/2019 11:58,209.9
4/11/2019 11:59,210
4/11/2019 12:01,210.1
4/11/2019 12:04,210.2
4/11/2019 12:07,210.3
4/11/2019 12:08,210.4
4/11/2019 12:11,210.5
4/11/2019 12:14,210.6
4/11/2019 12:18,210.7
4/11/2019 12:21,210.8
4/11/2019 12:25,210.9
4/11/2019 12:29,211
4/11/2019 12:33,211.1
4/11/2019 12:36,211.2
4/11/2019 12:40,211.3
4/11/2019 12:44,211.4
4/11/2019 12:48,211.5
4/11/2019 12:51,211.6
4/11/2019 12:56,211.7
4/11/2019 12:59,211.8
4/11/2019 13:03,211.9
4/11/2019 13:07,212
4/11/2019 13:11,212.1
4/11/2019 13:16,212.2
4/11/2019 13:23,212.3
4/11/2019 13:27,212.4
4/11/2019 13:33,212.5
4/11/2019 13:37,212.6
4/11/2019 13:43,212.7
4/11/2019 13:46,212.8
4/11/2019 13:50,212.9
4/11/2019 13:54,213
4/11/2019 13:59,213.1
4/11/2019 14:03,213.2
4/11/2019 14:08,213.3
4/11/2019 14:12,213.4
4/11/2019 14:17,213.5
4/11/2019 14:21,213.6
4/11/2019 14:29,213.7
4/11/2019 14:34,213.8
4/11/2019 14:40,213.9
4/11/2019 14:45,214
4/11/2019 14:54,214.1
4/11/2019 14:59,214.2
4/11/2019 15:07,214.3
4/11/2019 15:13,214.4
4/11/2019 15:22,214.5
4/11/2019 15:28,214.6
4/11/2019 15:41,214.7
4/11/2019 15:47,214.8
4/11/2019 15:56,214.9
4/11/2019 16:05,215
4/11/2019 16:23,215.1
4/11/2019 16:41,215.2
4/11/2019 17:09,215.3
4/11/2019 17:34,215.4
4/12/2019 8:56,215.5
4/12/2019 9:04,215.6
4/12/2019 9:20,215.7
4/12/2019 9:32,215.8
4/12/2019 9:46,215.9
4/12/2019 10:16,216
4/12/2019 10:47,216.1
4/12/2019 10:53,216.2
4/12/2019 11:09,216.3
4/12/2019 11:15,216.4
4/13/2019 10:50,216.5
4/13/2019 10:51,216.6
4/13/2019 10:53,216.7
4/13/2019 10:56,216.8
4/13/2019 10:59,216.9
4/13/2019 11:04,217
4/21/2019 14:59,217.1
4/21/2019 15:43,217.2
4/21/2019 15:52,217.3
4/21/2019 15:54,217.4
4/21/2019 15:56,217.5
4/21/2019 15:58,217.6
4/21/2019 16:01,217.7
4/21/2019 16:04,217.8
4/21/2019 16:39,217.9
4/21/2019 16:44,218
4/21/2019 16:50,218.1
4/21/2019 16:54,218.2
4/21/2019 16:58,218.3
4/21/2019 16:59,218.4
4/21/2019 17:02,218.5
4/21/2019 17:05,218.6
4/21/2019 17:09,218.7
4/21/2019 17:12,218.8
4/21/2019 17:15,218.9
4/21/2019 17:17,219
4/21/2019 17:20,219.1
4/21/2019 17:24,219.2
4/21/2019 19:56,219.3
4/22/2019 6:33,219.4
4/22/2019 9:49,219.5
4/22/2019 10:28,219.6
4/22/2019 10:55,219.7
4/22/2019 11:12,219.8
4/22/2019 11:34,219.9
4/22/2019 11:43,220
4/22/2019 11:54,220.1
4/22/2019 11:59,220.2
4/22/2019 12:18,220.3
4/22/2019 12:34,220.4
11/23/2019 11:31,220.5
11/23/2019 11:36,220.6
11/23/2019 11:44,220.7
11/23/2019 11:48,220.8
11/23/2019 11:54,220.9
11/23/2019 12:00,221
11/23/2019 12:08,221.1
11/23/2019 12:15,221.2
11/23/2019 12:24,221.3
11/23/2019 12:30,221.4
11/23/2019 12:36,221.5
11/23/2019 12:39,221.6
11/23/2019 12:44,221.7
11/23/2019 12:49,221.8
11/23/2019 12:55,221.9
11/23/2019 13:00,222
11/23/2019 13:08,222.1
11/23/2019 13:11,222.2
11/23/2019 13:20,222.3
11/23/2019 13:27,222.4
11/23/2019 13:34,222.5
11/23/2019 13:39,222.6
11/23/2019 13:52,222.7
11/23/2019 14:02,222.8
11/23/2019 14:18,222.9
11/23/2019 14:48,223
11/24/2019 9:15,223.1
11/24/2019 9:20,223.2
11/24/2019 9:27,223.3
11/24/2019 9:32,223.4
11/24/2019 9:40,223.5
11/24/2019 9:43,223.6
11/24/2019 9:52,223.7
11/24/2019 9:57,223.8
11/24/2019 10:04,223.9
12/2/2019 11:15,224
12/2/2019 11:15,224.1
12/2/2019 11:17,224.2
12/2/2019 11:19,224.3
12/2/2019 11:22,224.4
12/2/2019 11:27,224.5
12/2/2019 11:31,224.6
12/2/2019 11:40,224.7
12/2/2019 11:46,224.8
12/2/2019 11:58,224.9
12/2/2019 12:05,225
12/2/2019 12:19,225.1
12/2/2019 12:26,225.2
12/2/2019 12:44,225.3
12/2/2019 12:48,225.4
12/2/2019 12:57,225.5
12/2/2019 13:04,225.6
12/2/2019 13:10,225.7
12/2/2019 13:12,225.8
12/2/2019 13:19,225.9
12/2/2019 13:24,226
12/2/2019 13:32,226.1
12/2/2019 13:37,226.2
12/2/2019 13:44,226.3
12/2/2019 13:52,226.4
12/2/2019 14:03,226.5
12/2/2019 14:14,226.6
12/2/2019 14:48,226.7
12/2/2019 15:46,226.8
12/2/2019 22:25,226.9
12/2/2019 23:03,227
12/2/2019 23:53,227.1
12/5/2019 8:45,227.2
12/5/2019 10:36,227.3
12/5/2019 10:56,227.4
12/5/2019 11:13,227.5
12/5/2019 11:21,227.6
12/5/2019 11:30,227.7
12/5/2019 11:37,227.8
12/5/2019 11:46,227.9
12/5/2019 11:51,228
12/5/2019 12:01,228.1
12/5/2019 12:06,228.2
12/5/2019 12:16,228.3
12/5/2019 12:29,228.4
12/5/2019 13:02,228.5
12/5/2019 13:17,228.6
12/6/2019 8:25,228.7
12/10/2019 9:55,228.8
12/10/2019 10:32,228.9
12/10/2019 11:18,229
12/19/2019 10:49,229.1
12/19/2019 10:59,229.2
12/19/2019 11:10,229.3
12/19/2019 11:21,229.4
12/19/2019 11:34,229.5
12/19/2019 11:41,229.6
12/19/2019 11:50,229.7
1/1/2020 9:39,229.8
1/1/2020 9:48,229.9
1/1/2020 9:56,230
1/30/2020 9:25,230.1
2/5/2020 9:42,230.2
2/6/2020 13:58,230.3
2/6/2020 13:58,230.4
2/6/2020 14:10,230.5
2/6/2020 14:13,230.6
2/6/2020 14:22,230.7
2/6/2020 14:23,230.8
2/6/2020 14:30,230.9
2/6/2020 14:35,231
2/6/2020 15:32,231.1
2/6/2020 15:57,231.2
2/7/2020 13:23,231.3
2/7/2020 13:30,231.4
2/7/2020 13:46,231.5
2/7/2020 13:55,231.6
2/7/2020 14:08,231.7
2/7/2020 14:23,231.8
2/7/2020 14:44,231.9
2/7/2020 15:01,232
2/8/2020 9:43,232.1
2/8/2020 9:58,232.2
2/8/2020 10:02,232.3
2/8/2020 10:06,232.4
2/8/2020 10:18,232.5
2/8/2020 10:29,232.6
2/8/2020 10:41,232.7
2/8/2020 10:54,232.8
2/8/2020 11:34,232.9
2/8/2020 11:53,233
2/8/2020 12:12,233.1
2/8/2020 12:54,233.2
2/8/2020 13:16,233.3
2/8/2020 13:39,233.4
2/8/2020 14:03,233.5
2/8/2020 14:15,233.6
2/8/2020 14:40,233.7
2/8/2020 14:46,233.8
2/8/2020 14:53,233.9
2/8/2020 14:59,234
2/8/2020 18:43,234.1
2/10/2020 9:24,234.2
2/10/2020 9:36,234.3
2/10/2020 9:40,234.4
2/10/2020 9:49,234.5
2/10/2020 9:56,234.6
2/10/2020 10:04,234.7
2/10/2020 10:06,234.8
2/10/2020 10:10,234.9
2/10/2020 10:14,235
2/10/2020 10:42,235.1
2/10/2020 11:27,235.2
2/10/2020 12:18,235.3
2/10/2020 12:39,235.4
2/11/2020 14:56,235.5
2/12/2020 9:47,235.6
2/12/2020 13:02,235.7
2/14/2020 9:34,235.8
2/14/2020 9:37,235.9
2/14/2020 9:38,236
2/14/2020 9:40,236.1
2/14/2020 9:41,236.2
2/14/2020 9:43,236.3
2/14/2020 9:45,236.4
2/14/2020 9:47,236.5
2/14/2020 9:48,236.6
2/14/2020 9:50,236.7
2/14/2020 9:52,236.8
2/14/2020 9:54,236.9
2/14/2020 9:55,237
2/14/2020 9:58,237.1
2/14/2020 9:59,237.2
2/14/2020 10:02,237.3
2/14/2020 10:03,237.4
2/14/2020 10:05,237.5
2/14/2020 10:06,237.6
2/14/2020 10:08,237.7
2/14/2020 10:09,237.8
2/14/2020 10:10,237.9
2/14/2020 10:11,238
2/14/2020 10:13,238.1
2/14/2020 10:14,238.2
2/14/2020 10:18,238.3
2/14/2020 10:23,238.4
2/14/2020 10:30,238.5
2/14/2020 10:33,238.6
2/20/2020 9:47,238.7
2/20/2020 9:50,238.8
2/20/2020 9:56,238.9
2/20/2020 9:59,239
2/20/2020 10:05,239.1
2/20/2020 10:11,239.2
2/20/2020 10:22,239.3
2/20/2020 10:35,239.4
2/20/2020 14:40,239.5
2/20/2020 14:49,239.6
2/21/2020 8:45,239.7
2/21/2020 8:55,239.8
2/21/2020 9:05,239.9
2/24/2020 9:14,240
3/2/2020 8:50,240.1
3/2/2020 8:52,240.2
3/2/2020 8:54,240.3
3/2/2020 8:56,240.4
3/2/2020 9:00,240.5
3/2/2020 9:04,240.6
3/2/2020 9:09,240.7
3/2/2020 9:12,240.8
3/8/2020 17:46,240.9
3/8/2020 19:20,241
3/8/2020 19:31,241.1
3/8/2020 19:35,241.2
3/8/2020 19:44,241.3
3/8/2020 19:50,241.4
3/8/2020 20:18,241.5
3/8/2020 20:25,241.6
3/8/2020 20:31,241.7
3/8/2020 20:32,241.8
3/8/2020 20:35,241.9
3/8/2020 20:37,242
3/8/2020 20:41,242.1
3/8/2020 20:44,242.2
3/8/2020 20:48,242.3
3/8/2020 20:53,242.4
3/8/2020 21:01,242.5
3/8/2020 21:10,242.6
3/8/2020 21:26,242.7
3/8/2020 22:01,242.8
3/13/2020 13:02,242.9
3/14/2020 14:43,243
3/14/2020 14:58,243.1
3/14/2020 15:10,243.2
3/14/2020 15:31,243.3
3/14/2020 15:41,243.4
3/14/2020 15:54,243.5
3/14/2020 16:02,243.6
3/14/2020 16:11,243.7
3/14/2020 16:17,243.8
3/14/2020 16:27,243.9
3/14/2020 17:06,244
3/15/2020 9:14,244.1
3/15/2020 9:37,244.2
3/16/2020 23:13,244.3
3/16/2020 23:43,244.4
3/17/2020 0:59,244.5
3/17/2020 4:07,244.6
3/17/2020 8:09,244.7
3/18/2020 16:58,244.8
3/18/2020 17:47,244.9
3/18/2020 19:20,245
3/18/2020 19:48,245.1
3/18/2020 19:55,245.2
3/18/2020 20:01,245.3
3/18/2020 20:04,245.4
3/18/2020 20:07,245.5
3/18/2020 20:10,245.6
3/18/2020 20:13,245.7
3/18/2020 20:16,245.8
3/18/2020 20:21,245.9
3/18/2020 20:25,246
3/18/2020 20:54,246.1
3/18/2020 21:21,246.2
3/18/2020 21:24,246.3
3/18/2020 21:25,246.4
3/18/2020 21:27,246.5
3/18/2020 21:29,246.6
3/18/2020 21:32,246.7
3/18/2020 21:35,246.8
3/18/2020 22:04,246.9
3/19/2020 4:42,247
3/19/2020 5:16,247.1
3/19/2020 5:37,247.2
3/19/2020 6:00,247.3
3/19/2020 6:19,247.4
3/19/2020 6:40,247.5
3/19/2020 6:48,247.6
3/19/2020 7:00,247.7
3/19/2020 7:06,247.8
3/19/2020 7:21,247.9
3/19/2020 7:25,248
3/19/2020 7:31,248.1
3/19/2020 7:34,248.2
3/19/2020 10:40,248.3
3/21/2020 8:37,248.4
3/21/2020 8:47,248.5
3/21/2020 8:53,248.6
3/21/2020 9:11,248.7
3/21/2020 9:13,248.8
3/21/2020 9:23,248.9
3/21/2020 9:24,249
3/21/2020 9:31,249.1
3/21/2020 9:31,249.2
3/21/2020 9:37,249.3
3/21/2020 9:38,249.4
3/21/2020 9:40,249.5
3/21/2020 9:41,249.6
3/21/2020 9:43,249.7
3/21/2020 9:46,249.8
3/21/2020 9:48,249.9
3/21/2020 9:50,250
3/21/2020 9:52,250.1
3/21/2020 9:52,250.2
3/21/2020 9:56,250.3
3/21/2020 9:58,250.4
3/21/2020 10:00,250.5
3/21/2020 10:01,250.6
3/21/2020 10:03,250.7
3/21/2020 10:05,250.8
3/21/2020 10:06,250.9
3/21/2020 10:07,251
3/21/2020 10:11,251.1
3/21/2020 10:12,251.2
3/21/2020 10:15,251.3
3/21/2020 10:18,251.4
3/21/2020 10:19,251.5
3/21/2020 10:21,251.6
3/21/2020 10:31,251.7
3/21/2020 10:32,251.8
3/21/2020 10:36,251.9
3/21/2020 10:37,252
3/21/2020 10:39,252.1
3/21/2020 10:41,252.2
3/21/2020 10:43,252.3
3/21/2020 10:45,252.4
3/21/2020 10:46,252.5
3/21/2020 10:49,252.6
3/21/2020 10:51,252.7
3/21/2020 10:52,252.8
3/21/2020 10:56,252.9
3/21/2020 11:00,253
3/21/2020 11:01,253.1
3/21/2020 11:02,253.2
3/21/2020 11:03,253.3
3/21/2020 11:04,253.4
3/21/2020 11:05,253.5
3/21/2020 11:05,253.6
3/21/2020 11:07,253.7
3/21/2020 11:08,253.8
3/21/2020 11:09,253.9
3/21/2020 11:10,254
3/21/2020 11:12,254.1
3/21/2020 11:13,254.2
3/21/2020 11:30,254.3
3/21/2020 11:31,254.4
3/21/2020 11:32,254.5
3/21/2020 11:32,254.6
3/21/2020 11:33,254.7
3/21/2020 11:34,254.8
3/21/2020 11:35,254.9
3/21/2020 11:35,255
3/21/2020 11:36,255.1
3/21/2020 11:36,255.2
3/21/2020 11:37,255.3
3/21/2020 11:38,255.4
3/21/2020 11:39,255.5
3/21/2020 11:39,255.6
3/21/2020 11:40,255.7
3/21/2020 11:41,255.8
3/21/2020 11:42,255.9
3/21/2020 11:42,256
3/21/2020 11:43,256.1
3/21/2020 11:44,256.2
3/21/2020 11:44,256.3
3/21/2020 11:45,256.4
3/21/2020 11:46,256.5
3/21/2020 11:46,256.6
3/21/2020 11:47,256.7
3/21/2020 11:48,256.8
3/21/2020 11:49,256.9
3/21/2020 11:49,257
