Date,P_kPa,T_C
12/25/2020 18:00,74.859,2.943
12/25/2020 18:15,74.864,2.837
12/25/2020 18:30,74.88,2.303
12/25/2020 18:45,74.868,2.303
12/25/2020 19:00,74.87,2.73
12/25/2020 19:15,74.874,2.41
12/25/2020 19:30,74.886,2.41
12/25/2020 19:45,74.903,2.517
12/25/2020 20:00,74.925,2.517
12/25/2020 20:15,74.936,2.303
12/25/2020 20:30,74.926,1.33
12/25/2020 20:45,74.888,0.674
12/25/2020 21:00,74.882,0.563
12/25/2020 21:15,74.864,0.453
12/25/2020 21:30,74.853,-0.325
12/25/2020 21:45,74.833,-0.662
12/25/2020 22:00,74.835,-0.437
12/25/2020 22:15,74.835,-1.001
12/25/2020 22:30,74.812,-1.57
12/25/2020 22:45,74.787,-1.799
12/25/2020 23:00,74.76,-2.261
12/25/2020 23:15,74.73,-2.377
12/25/2020 23:30,74.719,-2.377
12/25/2020 23:45,74.678,-2.494
12/26/2020 0:00,74.671,-2.61
12/26/2020 0:15,74.686,-2.727
12/26/2020 0:30,74.685,-2.377
12/26/2020 0:45,74.713,-0.213
12/26/2020 1:00,74.749,0.784
12/26/2020 1:15,74.76,0.784
12/26/2020 1:30,74.779,0.343
12/26/2020 1:45,74.755,0.121
12/26/2020 2:00,74.738,0.01
12/26/2020 2:15,74.702,-0.213
12/26/2020 2:30,74.733,0.121
12/26/2020 2:45,74.702,-0.213
12/26/2020 3:00,74.68,0.563
12/26/2020 3:15,74.655,1.112
12/26/2020 3:30,74.604,1.003
12/26/2020 3:45,74.579,1.548
12/26/2020 4:00,74.554,2.303
12/26/2020 4:15,74.567,2.73
12/26/2020 4:30,74.54,3.049
12/26/2020 4:45,74.574,3.261
12/26/2020 5:00,74.551,3.261
12/26/2020 5:15,74.534,2.943
12/26/2020 5:30,74.573,3.049
12/26/2020 5:45,74.556,2.943
12/26/2020 6:00,74.561,2.624
12/26/2020 6:15,74.55,2.624
12/26/2020 6:30,74.594,2.41
12/26/2020 6:45,74.638,2.195
12/26/2020 7:00,74.625,1.764
12/26/2020 7:15,74.602,1.548
12/26/2020 7:30,74.551,1.439
12/26/2020 7:45,74.551,1.439
12/26/2020 8:00,74.516,1.221
12/26/2020 8:15,74.498,1.112
12/26/2020 8:30,74.551,1.439
12/26/2020 8:45,74.592,1.98
12/26/2020 9:00,74.588,2.303
12/26/2020 9:15,74.557,5.244
12/26/2020 9:30,74.645,12.304
12/26/2020 9:45,74.663,12.69
12/26/2020 10:00,74.672,13.654
12/26/2020 10:15,74.61,19.567
12/26/2020 10:30,74.602,21.473
12/26/2020 10:45,74.57,19.092
12/26/2020 11:00,74.492,14.709
12/26/2020 11:15,74.469,20.615
12/26/2020 11:30,74.472,23.581
12/26/2020 11:45,74.448,25.61
12/26/2020 12:00,74.443,23.388
12/26/2020 12:15,74.326,11.722
12/26/2020 12:30,74.284,8.481
12/26/2020 12:45,74.24,8.282
12/26/2020 13:00,74.306,17.284
12/26/2020 13:15,74.336,17.189
12/26/2020 13:30,74.269,11.236
12/26/2020 13:45,74.208,9.472
12/26/2020 14:00,74.189,16.332
12/26/2020 14:15,74.214,21.378
12/26/2020 14:30,74.24,23.388
12/26/2020 14:45,74.217,15.378
12/26/2020 15:00,74.198,9.965
12/26/2020 15:15,74.192,6.877
12/26/2020 15:30,74.163,5.45
12/26/2020 15:45,74.196,8.978
12/26/2020 16:00,74.172,6.268
12/26/2020 16:15,74.181,4.727
12/26/2020 16:30,74.176,3.998
12/26/2020 16:45,74.192,3.472
12/26/2020 17:00,74.164,3.155
12/26/2020 17:15,74.18,2.837
12/26/2020 17:30,74.185,2.517
12/26/2020 17:45,74.19,2.41
12/26/2020 18:00,74.201,2.195
12/26/2020 18:15,74.184,2.303
12/26/2020 18:30,74.184,2.303
12/26/2020 18:45,74.222,1.98
12/26/2020 19:00,74.23,1.33
12/26/2020 19:15,74.244,0.784
12/26/2020 19:30,74.236,0.453
12/26/2020 19:45,74.24,0.121
12/26/2020 20:00,74.227,-0.102
12/26/2020 20:15,74.218,-0.437
12/26/2020 20:30,74.243,-0.774
12/26/2020 20:45,74.268,-1.114
12/26/2020 21:00,74.286,-1.57
12/26/2020 21:15,74.254,-1.914
12/26/2020 21:30,74.27,-2.03
12/26/2020 21:45,74.256,-2.261
12/26/2020 22:00,74.253,-2.494
12/26/2020 22:15,74.25,-2.727
12/26/2020 22:30,74.224,-2.962
12/26/2020 22:45,74.251,-3.079
12/26/2020 23:00,74.232,-3.197
12/26/2020 23:15,74.232,-3.197
12/26/2020 23:30,74.221,-3.197
12/26/2020 23:45,74.199,-3.197
12/27/2020 0:00,74.147,-3.316
12/27/2020 0:15,74.162,-3.434
12/27/2020 0:30,74.143,-3.553
12/27/2020 0:45,74.158,-3.672
12/27/2020 1:00,74.128,-3.792
12/27/2020 1:15,74.14,-3.792
12/27/2020 1:30,74.173,-3.792
12/27/2020 1:45,74.166,-3.911
12/27/2020 2:00,74.177,-3.911
12/27/2020 2:15,74.192,-4.031
12/27/2020 2:30,74.229,-4.152
12/27/2020 2:45,74.229,-4.152
12/27/2020 3:00,74.237,-4.031
12/27/2020 3:15,74.214,-4.031
12/27/2020 3:30,74.244,-3.911
12/27/2020 3:45,74.266,-3.911
12/27/2020 4:00,74.289,-3.911
12/27/2020 4:15,74.307,-4.152
12/27/2020 4:30,74.315,-4.393
12/27/2020 4:45,74.281,-4.758
12/27/2020 5:00,74.313,-5.125
12/27/2020 5:15,74.31,-5.003
12/27/2020 5:30,74.321,-5.003
12/27/2020 5:45,74.328,-5.249
12/27/2020 6:00,74.331,-5.372
12/27/2020 6:15,74.33,-5.745
12/27/2020 6:30,74.336,-5.995
12/27/2020 6:45,74.381,-5.995
12/27/2020 7:00,74.4,-5.87
12/27/2020 7:15,74.408,-5.745
12/27/2020 7:30,74.416,-5.62
12/27/2020 7:45,74.435,-5.496
12/27/2020 8:00,74.47,-5.125
12/27/2020 8:15,74.482,-4.758
12/27/2020 8:30,74.475,-4.514
12/27/2020 8:45,74.468,-3.911
12/27/2020 9:00,74.384,-1.799
12/27/2020 9:15,74.54,7.983
12/27/2020 9:30,74.576,9.866
12/27/2020 9:45,74.627,11.916
12/27/2020 10:00,74.69,11.334
12/27/2020 10:15,74.628,14.709
12/27/2020 10:30,74.598,12.497
12/27/2020 10:45,74.624,10.161
12/27/2020 11:00,74.671,7.682
12/27/2020 11:15,74.615,6.37
12/27/2020 11:30,74.558,3.998
12/27/2020 11:45,74.563,3.472
12/27/2020 12:00,74.524,1.764
12/27/2020 12:15,74.51,1.112
12/27/2020 12:30,74.526,0.232
12/27/2020 12:45,74.451,-0.102
12/27/2020 13:00,74.49,3.578
12/27/2020 13:15,74.544,2.73
12/27/2020 13:30,74.505,1.221
12/27/2020 13:45,74.507,1.656
12/27/2020 14:00,74.541,-1.228
12/27/2020 14:15,74.528,-0.887
12/27/2020 14:30,74.527,-0.325
12/27/2020 14:45,74.533,-1.001
12/27/2020 15:00,74.523,-1.914
12/27/2020 15:15,74.518,-2.727
12/27/2020 15:30,74.527,-3.316
12/27/2020 15:45,74.539,-3.672
12/27/2020 16:00,74.539,-4.031
12/27/2020 16:15,74.554,-4.152
12/27/2020 16:30,74.546,-4.272
12/27/2020 16:45,74.579,-4.636
12/27/2020 17:00,74.597,-4.88
12/27/2020 17:15,74.623,-5.003
12/27/2020 17:30,74.627,-5.125
12/27/2020 17:45,74.608,-5.249
12/27/2020 18:00,74.641,-5.249
12/27/2020 18:15,74.63,-5.249
12/27/2020 18:30,74.645,-5.372
12/27/2020 18:45,74.659,-5.496
12/27/2020 19:00,74.656,-5.372
12/27/2020 19:15,74.678,-5.372
12/27/2020 19:30,74.681,-5.496
12/27/2020 19:45,74.693,-5.496
12/27/2020 20:00,74.696,-5.62
12/27/2020 20:15,74.699,-5.745
12/27/2020 20:30,74.699,-5.745
12/27/2020 20:45,74.702,-5.87
12/27/2020 21:00,74.72,-6.12
12/27/2020 21:15,74.72,-6.12
12/27/2020 21:30,74.74,-6.499
12/27/2020 21:45,74.74,-6.499
12/27/2020 22:00,74.726,-6.373
12/27/2020 22:15,74.762,-6.499
12/27/2020 22:30,74.76,-6.882
12/27/2020 22:45,74.779,-7.267
12/27/2020 23:00,74.778,-7.787
12/27/2020 23:15,74.825,-7.918
12/27/2020 23:30,74.826,-8.58
12/27/2020 23:45,74.814,-9.252
12/28/2020 0:00,74.814,-9.252
12/28/2020 0:15,74.801,-9.117
12/28/2020 0:30,74.816,-9.388
12/28/2020 0:45,74.814,-10.075
12/28/2020 1:00,74.82,-10.634
12/28/2020 1:15,74.834,-10.916
12/28/2020 1:30,74.825,-11.2
12/28/2020 1:45,74.816,-11.487
12/28/2020 2:00,74.839,-11.487
12/28/2020 2:15,74.828,-11.631
12/28/2020 2:30,74.84,-11.631
12/28/2020 2:45,74.829,-11.776
12/28/2020 3:00,74.83,-11.922
12/28/2020 3:15,74.831,-12.068
12/28/2020 3:30,74.821,-12.214
12/28/2020 3:45,74.854,-12.214
12/28/2020 4:00,74.831,-12.068
12/28/2020 4:15,74.831,-12.068
12/28/2020 4:30,74.821,-12.214
12/28/2020 4:45,74.81,-12.214
12/28/2020 5:00,74.81,-12.214
12/28/2020 5:15,74.832,-12.214
12/28/2020 5:30,74.81,-12.214
12/28/2020 5:45,74.808,-11.922
12/28/2020 6:00,74.849,-11.344
12/28/2020 6:15,74.855,-10.774
12/28/2020 6:30,74.85,-10.353
12/28/2020 6:45,74.838,-10.214
12/28/2020 7:00,74.846,-9.937
12/28/2020 7:15,74.863,-9.525
12/28/2020 7:30,74.848,-9.252
12/28/2020 7:45,74.812,-9.117
12/28/2020 8:00,74.839,-8.713
12/28/2020 8:15,74.837,-8.58
12/28/2020 8:30,74.875,-8.182
12/28/2020 8:45,74.874,-7.527
12/28/2020 9:00,74.891,-7.267
12/28/2020 9:15,74.899,-7.138
12/28/2020 9:30,74.883,-6.882
12/28/2020 9:45,74.899,-6.626
12/28/2020 10:00,74.91,-6.12
12/28/2020 10:15,74.895,-5.995
12/28/2020 10:30,74.876,-6.12
12/28/2020 10:45,74.854,-6.12
12/28/2020 11:00,74.825,-5.87
12/28/2020 11:15,74.817,-5.995
12/28/2020 11:30,74.758,-5.87
12/28/2020 11:45,74.744,-5.745
12/28/2020 12:00,74.736,-5.87
12/28/2020 12:15,74.708,-6.12
12/28/2020 12:30,74.655,-6.246
12/28/2020 12:45,74.655,-6.246
12/28/2020 13:00,74.638,-5.995
12/28/2020 13:15,74.657,-5.87
12/28/2020 13:30,74.649,-5.995
12/28/2020 13:45,74.624,-5.87
12/28/2020 14:00,74.601,-5.87
12/28/2020 14:15,74.598,-5.745
12/28/2020 14:30,74.573,-5.62
12/28/2020 14:45,74.562,-5.62
12/28/2020 15:00,74.509,-5.745
12/28/2020 15:15,74.509,-5.745
12/28/2020 15:30,74.515,-5.995
12/28/2020 15:45,74.502,-6.373
12/28/2020 16:00,74.488,-6.754
12/28/2020 16:15,74.449,-7.01
12/28/2020 16:30,74.455,-7.267
12/28/2020 16:45,74.415,-7.527
12/28/2020 17:00,74.409,-7.787
12/28/2020 17:15,74.376,-7.787
12/28/2020 17:30,74.376,-7.787
12/28/2020 17:45,74.387,-7.787
12/28/2020 18:00,74.376,-7.787
12/28/2020 18:15,74.365,-7.787
12/28/2020 18:30,74.32,-7.787
12/28/2020 18:45,74.317,-7.657
12/28/2020 19:00,74.284,-7.657
12/28/2020 19:15,74.298,-7.787
12/28/2020 19:30,74.284,-7.657
12/28/2020 19:45,74.295,-7.657
12/28/2020 20:00,74.273,-7.657
12/28/2020 20:15,74.286,-7.787
12/28/2020 20:30,74.253,-7.787
12/28/2020 20:45,74.231,-7.787
12/28/2020 21:00,74.228,-7.657
12/28/2020 21:15,74.217,-7.657
12/28/2020 21:30,74.183,-7.657
12/28/2020 21:45,74.139,-7.657
12/28/2020 22:00,74.102,-7.527
12/28/2020 22:15,74.102,-7.527
12/28/2020 22:30,74.091,-7.527
12/28/2020 22:45,74.06,-7.657
12/28/2020 23:00,74.049,-7.657
12/28/2020 23:15,74.024,-7.527
12/28/2020 23:30,74.002,-7.527
12/28/2020 23:45,73.98,-7.527
12/29/2020 0:00,73.935,-7.527
12/29/2020 0:15,73.943,-7.397
12/29/2020 0:30,73.935,-7.527
12/29/2020 0:45,73.932,-7.397
12/29/2020 1:00,73.893,-7.657
12/29/2020 1:15,73.949,-7.657
12/29/2020 1:30,73.924,-7.527
12/29/2020 1:45,73.899,-7.397
12/29/2020 2:00,73.896,-7.267
12/29/2020 2:15,73.893,-7.138
12/29/2020 2:30,73.882,-7.138
12/29/2020 2:45,73.865,-7.397
12/29/2020 3:00,73.818,-7.267
12/29/2020 3:15,73.804,-5.745
12/29/2020 3:30,73.8,-4.393
12/29/2020 3:45,73.819,-3.911
12/29/2020 4:00,73.815,-3.792
12/29/2020 4:15,73.86,-3.792
12/29/2020 4:30,73.875,-3.911
12/29/2020 4:45,73.867,-4.031
12/29/2020 5:00,73.856,-4.393
12/29/2020 5:15,73.874,-5.003
12/29/2020 5:30,73.878,-5.995
12/29/2020 5:45,73.856,-6.499
12/29/2020 6:00,73.865,-6.373
12/29/2020 6:15,73.91,-5.496
12/29/2020 6:30,73.878,-5.995
12/29/2020 6:45,73.837,-7.138
12/29/2020 7:00,73.843,-7.397
12/29/2020 7:15,73.835,-7.01
12/29/2020 7:30,73.848,-6.626
12/29/2020 7:45,73.879,-5.62
12/29/2020 8:00,73.927,-4.152
12/29/2020 8:15,73.947,-2.727
12/29/2020 8:30,73.954,-1.684
12/29/2020 8:45,73.97,-0.662
12/29/2020 9:00,74.03,-0.213
12/29/2020 9:15,74.033,-1.114
12/29/2020 9:30,74.047,-2.377
12/29/2020 9:45,74.074,-2.494
12/29/2020 10:00,74.089,-2.61
12/29/2020 10:15,74.127,-2.727
12/29/2020 10:30,74.117,-2.145
12/29/2020 10:45,74.18,3.049
12/29/2020 11:00,74.205,1.872
12/29/2020 11:15,74.118,-0.437
12/29/2020 11:30,74.174,-0.437
12/29/2020 11:45,74.163,-1.001
12/29/2020 12:00,74.12,-1.914
12/29/2020 12:15,74.111,-2.61
12/29/2020 12:30,74.1,-2.61
12/29/2020 12:45,74.108,-1.914
12/29/2020 13:00,74.15,0.893
12/29/2020 13:15,74.163,-2.494
12/29/2020 13:30,74.128,-4.152
12/29/2020 13:45,74.128,-4.88
12/29/2020 14:00,74.069,4.519
12/29/2020 14:15,74.12,12.401
12/29/2020 14:30,74.247,14.517
12/29/2020 14:45,74.284,6.268
12/29/2020 15:00,74.27,0.453
12/29/2020 15:15,74.266,1.764
12/29/2020 15:30,74.297,5.86
12/29/2020 15:45,74.372,3.893
12/29/2020 16:00,74.395,-2.727
12/29/2020 16:15,74.399,-7.267
12/29/2020 16:30,74.399,-9.117
12/29/2020 16:45,74.397,-9.799
12/29/2020 17:00,74.402,-10.214
12/29/2020 17:15,74.404,-10.353
12/29/2020 17:30,74.423,-10.075
12/29/2020 17:45,74.448,-10.353
12/29/2020 18:00,74.474,-10.634
12/29/2020 18:15,74.488,-10.916
12/29/2020 18:30,74.483,-11.776
12/29/2020 18:45,74.521,-12.658
12/29/2020 19:00,74.545,-13.107
12/29/2020 19:15,74.546,-13.409
12/29/2020 19:30,74.579,-13.562
12/29/2020 19:45,74.579,-13.868
12/29/2020 20:00,74.59,-14.178
12/29/2020 20:15,74.601,-14.178
12/29/2020 20:30,74.601,-14.334
12/29/2020 20:45,74.635,-14.178
12/29/2020 21:00,74.624,-14.334
12/29/2020 21:15,74.645,-14.648
12/29/2020 21:30,74.656,-14.648
12/29/2020 21:45,74.656,-14.806
12/29/2020 22:00,74.667,-14.806
12/29/2020 22:15,74.668,-14.648
12/29/2020 22:30,74.679,-14.648
12/29/2020 22:45,74.668,-14.178
12/29/2020 23:00,74.668,-13.258
12/29/2020 23:15,74.689,-12.658
12/29/2020 23:30,74.655,-12.509
12/29/2020 23:45,74.611,-12.658
12/30/2020 0:00,74.61,-12.509
12/30/2020 0:15,74.602,-13.715
12/30/2020 0:30,74.612,-14.49
12/30/2020 0:45,74.6,-14.806
12/30/2020 1:00,74.6,-14.965
12/30/2020 1:15,74.6,-14.965
12/30/2020 1:30,74.588,-15.124
12/30/2020 1:45,74.546,-14.023
12/30/2020 2:00,74.578,-12.807
12/30/2020 2:15,74.574,-12.068
12/30/2020 2:30,74.596,-11.922
12/30/2020 2:45,74.598,-12.214
12/30/2020 3:00,74.586,-12.068
12/30/2020 3:15,74.586,-12.068
12/30/2020 3:30,74.61,-12.509
12/30/2020 3:45,74.6,-12.658
12/30/2020 4:00,74.542,-12.214
12/30/2020 4:15,74.571,-11.487
12/30/2020 4:30,74.546,-11.2
12/30/2020 4:45,74.572,-11.631
12/30/2020 5:00,74.537,-11.487
12/30/2020 5:15,74.581,-11.344
12/30/2020 5:30,74.588,-10.916
12/30/2020 5:45,74.592,-10.214
12/30/2020 6:00,74.603,-10.214
12/30/2020 6:15,74.611,-9.937
12/30/2020 6:30,74.635,-10.075
12/30/2020 6:45,74.605,-10.353
12/30/2020 7:00,74.619,-10.634
12/30/2020 7:15,74.679,-11.058
12/30/2020 7:30,74.662,-11.776
12/30/2020 7:45,74.652,-11.922
12/30/2020 8:00,74.669,-11.2
12/30/2020 8:15,74.663,-9.662
12/30/2020 8:30,74.702,-7.918
12/30/2020 8:45,74.72,-6.626
12/30/2020 9:00,74.673,-4.393
12/30/2020 9:15,74.737,6.978
12/30/2020 9:30,74.801,11.528
12/30/2020 9:45,74.863,12.883
12/30/2020 10:00,74.901,12.98
12/30/2020 10:15,74.825,15.378
12/30/2020 10:30,74.799,16.903
12/30/2020 10:45,74.799,19.472
12/30/2020 11:00,74.75,19.092
12/30/2020 11:15,74.752,20.329
12/30/2020 11:30,74.749,21.473
12/30/2020 11:45,74.719,23.196
12/30/2020 12:00,74.723,21.378
12/30/2020 12:15,74.687,10.063
12/30/2020 12:30,74.625,4.623
12/30/2020 12:45,74.563,3.683
12/30/2020 13:00,74.615,7.682
12/30/2020 13:15,74.613,5.244
12/30/2020 13:30,74.585,3.261
12/30/2020 13:45,74.499,2.517
12/30/2020 14:00,74.551,8.879
12/30/2020 14:15,74.583,16.046
12/30/2020 14:30,74.592,17.379
12/30/2020 14:45,74.668,9.669
12/30/2020 15:00,74.583,2.41
12/30/2020 15:15,74.561,2.837
12/30/2020 15:30,74.571,6.166
12/30/2020 15:45,74.653,4.102
12/30/2020 16:00,74.575,-0.662
12/30/2020 16:15,74.534,-2.844
12/30/2020 16:30,74.479,-3.553
12/30/2020 16:45,74.49,-3.911
12/30/2020 17:00,74.516,-4.031
12/30/2020 17:15,74.55,-4.393
12/30/2020 17:30,74.56,-4.758
12/30/2020 17:45,74.564,-4.88
12/30/2020 18:00,74.578,-5.003
12/30/2020 18:15,74.478,-5.003
12/30/2020 18:30,74.571,-5.125
12/30/2020 18:45,74.571,-5.125
12/30/2020 19:00,74.553,-4.88
12/30/2020 19:15,74.516,-4.758
12/30/2020 19:30,74.471,-4.393
12/30/2020 19:45,74.494,-4.031
12/30/2020 20:00,74.475,-3.792
12/30/2020 20:15,74.487,-3.792
12/30/2020 20:30,74.475,-3.792
12/30/2020 20:45,74.416,-3.672
12/30/2020 21:00,74.408,-3.434
12/30/2020 21:15,74.408,-3.434
12/30/2020 21:30,74.456,-3.197
12/30/2020 21:45,74.449,-3.316
12/30/2020 22:00,74.471,-3.316
12/30/2020 22:15,74.505,-3.316
12/30/2020 22:30,74.509,-3.434
12/30/2020 22:45,74.505,-3.316
12/30/2020 23:00,74.512,-3.197
12/30/2020 23:15,74.526,-2.962
12/30/2020 23:30,74.515,-2.962
12/30/2020 23:45,74.512,-3.197
12/31/2020 0:00,74.505,-3.316
12/31/2020 0:15,74.497,-3.434
12/31/2020 0:30,74.457,-3.553
12/31/2020 0:45,74.441,-3.434
12/31/2020 1:00,74.438,-3.316
12/31/2020 1:15,74.433,-2.844
12/31/2020 1:30,74.398,-2.494
12/31/2020 1:45,74.387,-2.494
12/31/2020 2:00,74.439,-2.377
12/31/2020 2:15,74.428,-2.377
12/31/2020 2:30,74.398,-2.494
12/31/2020 2:45,74.379,-2.261
12/31/2020 3:00,74.39,-2.261
12/31/2020 3:15,74.395,-2.727
12/31/2020 3:30,74.37,-2.962
12/31/2020 3:45,74.362,-2.727
12/31/2020 4:00,74.347,-2.962
12/31/2020 4:15,74.359,-3.316
12/31/2020 4:30,74.322,-3.553
12/31/2020 4:45,74.315,-3.672
12/31/2020 5:00,74.315,-3.672
12/31/2020 5:15,74.319,-3.792
12/31/2020 5:30,74.311,-3.911
12/31/2020 5:45,74.296,-3.434
12/31/2020 6:00,74.299,-3.197
12/31/2020 6:15,74.307,-3.079
12/31/2020 6:30,74.322,-3.197
12/31/2020 6:45,74.352,-4.514
12/31/2020 7:00,74.312,-5.496
12/31/2020 7:15,74.309,-6.246
12/31/2020 7:30,74.295,-6.626
12/31/2020 7:45,74.265,-6.754
12/31/2020 8:00,74.256,-6.373
12/31/2020 8:15,74.303,-5.995
12/31/2020 8:30,74.332,-5.003
12/31/2020 8:45,74.345,-3.911
12/31/2020 9:00,74.373,-1.799
12/31/2020 9:15,74.386,10.357
12/31/2020 9:30,74.435,15.473
12/31/2020 9:45,74.506,17.189
12/31/2020 10:00,74.493,16.332
12/31/2020 10:15,74.476,17.855
12/31/2020 10:30,74.493,19.758
12/31/2020 10:45,74.495,21.951
12/31/2020 11:00,74.469,20.615
12/31/2020 11:15,74.459,21.282
12/31/2020 11:30,74.436,21.569
12/31/2020 11:45,74.462,22.621
12/31/2020 12:00,74.412,20.901
12/31/2020 12:15,74.398,10.846
12/31/2020 12:30,74.334,6.573
12/31/2020 12:45,74.298,5.244
12/31/2020 13:00,74.327,12.497
12/31/2020 13:15,74.426,16.903
12/31/2020 13:30,74.348,8.879
12/31/2020 13:45,74.311,6.573
12/31/2020 14:00,74.29,9.077
12/31/2020 14:15,74.366,19.092
12/31/2020 14:30,74.422,22.142
12/31/2020 14:45,74.449,14.23
12/31/2020 15:00,74.421,8.082
12/31/2020 15:15,74.411,5.244
12/31/2020 15:30,74.404,2.837
12/31/2020 15:45,74.397,1.112
12/31/2020 16:00,74.401,0.784
12/31/2020 16:15,74.419,0.121
12/31/2020 16:30,74.436,-0.549
12/31/2020 16:45,74.454,-1.001
12/31/2020 17:00,74.467,-1.341
12/31/2020 17:15,74.503,-1.684
12/31/2020 17:30,74.505,-2.03
12/31/2020 17:45,74.533,-2.494
12/31/2020 18:00,74.541,-2.727
12/31/2020 18:15,74.567,-2.844
12/31/2020 18:30,74.567,-2.844
12/31/2020 18:45,74.598,-3.079
12/31/2020 19:00,74.613,-3.197
12/31/2020 19:15,74.617,-3.316
12/31/2020 19:30,74.621,-3.434
12/31/2020 19:45,74.639,-3.672
12/31/2020 20:00,74.643,-3.792
12/31/2020 20:15,74.651,-4.031
12/31/2020 20:30,74.647,-4.272
12/31/2020 20:45,74.65,-4.393
12/31/2020 21:00,74.662,-4.393
12/31/2020 21:15,74.669,-4.636
12/31/2020 21:30,74.661,-4.758
12/31/2020 21:45,74.679,-5.003
12/31/2020 22:00,74.671,-5.125
12/31/2020 22:15,74.667,-5.372
12/31/2020 22:30,74.678,-5.372
12/31/2020 22:45,74.662,-5.62
12/31/2020 23:00,74.654,-5.745
12/31/2020 23:15,74.669,-5.87
12/31/2020 23:30,74.672,-5.995
12/31/2020 23:45,74.683,-5.995
1/1/2021 0:00,74.675,-6.12
1/1/2021 0:15,74.678,-6.246
1/1/2021 0:30,74.67,-6.373
1/1/2021 0:45,74.661,-6.499
1/1/2021 1:00,74.667,-6.754
1/1/2021 1:15,74.648,-6.882
1/1/2021 1:30,74.648,-6.882
1/1/2021 1:45,74.681,-6.882
1/1/2021 2:00,74.692,-6.882
1/1/2021 2:15,74.692,-6.882
1/1/2021 2:30,74.667,-7.267
1/1/2021 2:45,74.678,-7.787
1/1/2021 3:00,74.685,-8.182
1/1/2021 3:15,74.669,-8.58
1/1/2021 3:30,74.676,-8.982
1/1/2021 3:45,74.671,-9.388
1/1/2021 4:00,74.697,-9.662
1/1/2021 4:15,74.723,-9.937
1/1/2021 4:30,74.724,-10.075
1/1/2021 4:45,74.728,-10.353
1/1/2021 5:00,74.764,-10.634
1/1/2021 5:15,74.753,-10.634
1/1/2021 5:30,74.742,-10.634
1/1/2021 5:45,74.758,-10.075
1/1/2021 6:00,74.762,-9.525
1/1/2021 6:15,74.781,-9.252
1/1/2021 6:30,74.792,-9.252
1/1/2021 6:45,74.821,-8.982
1/1/2021 7:00,74.841,-8.847
1/1/2021 7:15,74.857,-9.117
1/1/2021 7:30,74.863,-9.525
1/1/2021 7:45,74.874,-9.525
1/1/2021 8:00,74.897,-8.847
1/1/2021 8:15,74.924,-8.447
1/1/2021 8:30,74.917,-8.05
1/1/2021 8:45,74.944,-7.138
1/1/2021 9:00,74.969,-6.246
1/1/2021 9:15,74.991,-5.372
1/1/2021 9:30,74.997,-4.758
1/1/2021 9:45,74.964,-4.031
1/1/2021 10:00,74.974,-2.61
1/1/2021 10:15,74.979,-1.228
1/1/2021 10:30,74.978,-0.662
1/1/2021 10:45,74.987,-0.325
1/1/2021 11:00,74.943,-0.887
1/1/2021 11:15,74.884,7.882
1/1/2021 11:30,74.866,13.461
1/1/2021 11:45,74.854,16.332
1/1/2021 12:00,74.859,16.713
1/1/2021 12:15,74.832,7.079
1/1/2021 12:30,74.755,2.088
1/1/2021 12:45,74.713,1.33
1/1/2021 13:00,74.72,7.983
1/1/2021 13:15,74.831,13.942
1/1/2021 13:30,74.745,6.268
1/1/2021 13:45,74.681,3.788
1/1/2021 14:00,74.674,8.879
1/1/2021 14:15,74.717,15.76
1/1/2021 14:30,74.735,17.855
1/1/2021 14:45,74.787,12.207
1/1/2021 15:00,74.747,5.655
1/1/2021 15:15,74.729,6.166
1/1/2021 15:30,74.706,9.768
1/1/2021 15:45,74.785,8.382
1/1/2021 16:00,74.792,2.943
1/1/2021 16:15,74.779,-0.437
1/1/2021 16:30,74.768,-2.494
1/1/2021 16:45,74.774,-3.672
1/1/2021 17:00,74.785,-4.393
1/1/2021 17:15,74.788,-4.88
1/1/2021 17:30,74.793,-5.496
1/1/2021 17:45,74.801,-6.246
1/1/2021 18:00,74.801,-6.754
1/1/2021 18:15,74.801,-7.267
1/1/2021 18:30,74.807,-7.527
1/1/2021 18:45,74.823,-7.787
1/1/2021 19:00,74.805,-8.05
1/1/2021 19:15,74.821,-8.314
1/1/2021 19:30,74.804,-8.58
1/1/2021 19:45,74.817,-8.713
1/1/2021 20:00,74.783,-8.713
1/1/2021 20:15,74.781,-8.58
1/1/2021 20:30,74.772,-8.713
1/1/2021 20:45,74.743,-8.982
1/1/2021 21:00,74.745,-9.117
1/1/2021 21:15,74.736,-9.252
1/1/2021 21:30,74.715,-9.388
1/1/2021 21:45,74.729,-9.525
1/1/2021 22:00,74.695,-9.525
1/1/2021 22:15,74.686,-9.662
1/1/2021 22:30,74.673,-9.525
1/1/2021 22:45,74.66,-8.05
1/1/2021 23:00,74.645,-6.754
1/1/2021 23:15,74.681,-5.496
1/1/2021 23:30,74.691,-4.636
1/1/2021 23:45,74.721,-4.514
1/2/2021 0:00,74.695,-4.758
1/2/2021 0:15,74.68,-4.636
1/2/2021 0:30,74.669,-4.636
1/2/2021 0:45,74.639,-4.393
1/2/2021 1:00,74.619,-5.249
1/2/2021 1:15,74.587,-5.745
1/2/2021 1:30,74.595,-5.62
1/2/2021 1:45,74.596,-5.249
1/2/2021 2:00,74.605,-4.758
1/2/2021 2:15,74.605,-4.758
1/2/2021 2:30,74.631,-4.88
1/2/2021 2:45,74.609,-5.745
1/2/2021 3:00,74.603,-6.882
