DateTime,P_kPa,T_C
12/25/2020 23:15,77.758,0.343
12/25/2020 23:30,77.719,0.343
12/25/2020 23:45,77.699,0.343
12/26/2020 0:00,77.699,0.343
12/26/2020 0:15,77.699,0.343
12/26/2020 0:30,77.739,0.343
12/26/2020 0:45,77.748,0.343
12/26/2020 1:00,77.729,0.343
12/26/2020 1:15,77.788,0.343
12/26/2020 1:30,77.768,0.343
12/26/2020 1:45,77.748,0.343
12/26/2020 2:00,77.729,0.343
12/26/2020 2:15,77.768,0.343
12/26/2020 2:30,77.768,0.343
12/26/2020 2:45,77.739,0.343
12/26/2020 3:00,77.699,0.343
12/26/2020 3:15,77.709,0.343
12/26/2020 3:30,77.679,0.343
12/26/2020 3:45,77.62,0.343
12/26/2020 4:00,77.61,0.343
12/26/2020 4:15,77.63,0.343
12/26/2020 4:30,77.6,0.343
12/26/2020 4:45,77.63,0.343
12/26/2020 5:00,77.63,0.343
12/26/2020 5:15,77.63,0.343
12/26/2020 5:30,77.63,0.343
12/26/2020 5:45,77.65,0.343
12/26/2020 6:00,77.64,0.343
12/26/2020 6:15,77.669,0.343
12/26/2020 6:30,77.699,0.343
12/26/2020 6:45,77.739,0.343
12/26/2020 7:00,77.709,0.343
12/26/2020 7:15,77.679,0.343
12/26/2020 7:30,77.669,0.343
12/26/2020 7:45,77.669,0.343
12/26/2020 8:00,77.63,0.343
12/26/2020 8:15,77.63,0.343
12/26/2020 8:30,77.669,0.343
12/26/2020 8:45,77.709,0.343
12/26/2020 9:00,77.719,0.343
12/26/2020 9:15,77.739,0.343
12/26/2020 9:30,77.758,0.343
12/26/2020 9:45,77.758,0.343
12/26/2020 10:00,77.778,0.343
12/26/2020 10:15,77.758,0.343
12/26/2020 10:30,77.711,0.453
12/26/2020 10:45,77.682,0.453
12/26/2020 11:00,77.613,0.453
12/26/2020 11:15,77.543,0.453
12/26/2020 11:30,77.524,0.453
12/26/2020 11:45,77.484,0.453
12/26/2020 12:00,77.454,0.453
12/26/2020 12:15,77.437,0.563
12/26/2020 12:30,77.398,0.563
12/26/2020 12:45,77.378,0.563
12/26/2020 13:00,77.361,0.674
12/26/2020 13:15,77.341,0.674
12/26/2020 13:30,77.331,0.674
12/26/2020 13:45,77.299,0.563
12/26/2020 14:00,77.259,0.563
12/26/2020 14:15,77.249,0.563
12/26/2020 14:30,77.237,0.453
12/26/2020 14:45,77.257,0.453
12/26/2020 15:00,77.237,0.453
12/26/2020 15:15,77.237,0.453
12/26/2020 15:30,77.237,0.453
12/26/2020 15:45,77.217,0.453
12/26/2020 16:00,77.207,0.453
12/26/2020 16:15,77.247,0.453
12/26/2020 16:30,77.267,0.453
12/26/2020 16:45,77.257,0.453
12/26/2020 17:00,77.237,0.453
12/26/2020 17:15,77.247,0.453
12/26/2020 17:30,77.247,0.453
12/26/2020 17:45,77.264,0.343
12/26/2020 18:00,77.276,0.453
12/26/2020 18:15,77.254,0.343
12/26/2020 18:30,77.244,0.343
12/26/2020 18:45,77.264,0.343
12/26/2020 19:00,77.274,0.343
12/26/2020 19:15,77.284,0.343
12/26/2020 19:30,77.274,0.343
12/26/2020 19:45,77.294,0.343
12/26/2020 20:00,77.284,0.343
12/26/2020 20:15,77.294,0.343
12/26/2020 20:30,77.284,0.343
12/26/2020 20:45,77.313,0.343
12/26/2020 21:00,77.333,0.343
12/26/2020 21:15,77.304,0.343
12/26/2020 21:30,77.313,0.343
12/26/2020 21:45,77.284,0.343
12/26/2020 22:00,77.304,0.343
12/26/2020 22:15,77.274,0.343
12/26/2020 22:30,77.264,0.343
12/26/2020 22:45,77.284,0.343
12/26/2020 23:00,77.264,0.343
12/26/2020 23:15,77.274,0.343
12/26/2020 23:30,77.264,0.343
12/26/2020 23:45,77.225,0.343
12/27/2020 0:00,77.175,0.343
12/27/2020 0:15,77.175,0.343
12/27/2020 0:30,77.175,0.343
12/27/2020 0:45,77.175,0.343
12/27/2020 1:00,77.165,0.343
12/27/2020 1:15,77.175,0.343
12/27/2020 1:30,77.175,0.343
12/27/2020 1:45,77.175,0.343
12/27/2020 2:00,77.195,0.343
12/27/2020 2:15,77.215,0.343
12/27/2020 2:30,77.234,0.343
12/27/2020 2:45,77.264,0.343
12/27/2020 3:00,77.244,0.343
12/27/2020 3:15,77.244,0.343
12/27/2020 3:30,77.264,0.343
12/27/2020 3:45,77.274,0.343
12/27/2020 4:00,77.294,0.343
12/27/2020 4:15,77.323,0.343
12/27/2020 4:30,77.323,0.343
12/27/2020 4:45,77.284,0.343
12/27/2020 5:00,77.323,0.343
12/27/2020 5:15,77.323,0.343
12/27/2020 5:30,77.323,0.343
12/27/2020 5:45,77.343,0.343
12/27/2020 6:00,77.333,0.343
12/27/2020 6:15,77.333,0.343
12/27/2020 6:30,77.373,0.343
12/27/2020 6:45,77.412,0.343
12/27/2020 7:00,77.412,0.343
12/27/2020 7:15,77.402,0.343
12/27/2020 7:30,77.442,0.343
12/27/2020 7:45,77.442,0.343
12/27/2020 8:00,77.482,0.343
12/27/2020 8:15,77.472,0.343
12/27/2020 8:30,77.482,0.343
12/27/2020 8:45,77.482,0.343
12/27/2020 9:00,77.482,0.343
12/27/2020 9:15,77.472,0.343
12/27/2020 9:30,77.491,0.343
12/27/2020 9:45,77.511,0.343
12/27/2020 10:00,77.511,0.343
12/27/2020 10:15,77.541,0.343
12/27/2020 10:30,77.551,0.343
12/27/2020 10:45,77.561,0.343
12/27/2020 11:00,77.561,0.343
12/27/2020 11:15,77.534,0.453
12/27/2020 11:30,77.553,0.453
12/27/2020 11:45,77.534,0.453
12/27/2020 12:00,77.524,0.453
12/27/2020 12:15,77.494,0.453
12/27/2020 12:30,77.524,0.453
12/27/2020 12:45,77.474,0.453
12/27/2020 13:00,77.435,0.453
12/27/2020 13:15,77.464,0.453
12/27/2020 13:30,77.484,0.453
12/27/2020 13:45,77.484,0.453
12/27/2020 14:00,77.514,0.453
12/27/2020 14:15,77.514,0.453
12/27/2020 14:30,77.504,0.453
12/27/2020 14:45,77.524,0.453
12/27/2020 15:00,77.534,0.453
12/27/2020 15:15,77.524,0.453
12/27/2020 15:30,77.551,0.343
12/27/2020 15:45,77.551,0.343
12/27/2020 16:00,77.561,0.343
12/27/2020 16:15,77.571,0.343
12/27/2020 16:30,77.58,0.343
12/27/2020 16:45,77.62,0.343
12/27/2020 17:00,77.63,0.343
12/27/2020 17:15,77.64,0.343
12/27/2020 17:30,77.669,0.343
12/27/2020 17:45,77.659,0.343
12/27/2020 18:00,77.65,0.343
12/27/2020 18:15,77.669,0.343
12/27/2020 18:30,77.679,0.343
12/27/2020 18:45,77.719,0.343
12/27/2020 19:00,77.719,0.343
12/27/2020 19:15,77.739,0.343
12/27/2020 19:30,77.729,0.343
12/27/2020 19:45,77.739,0.343
12/27/2020 20:00,77.739,0.343
12/27/2020 20:15,77.768,0.343
12/27/2020 20:30,77.768,0.343
12/27/2020 20:45,77.768,0.343
12/27/2020 21:00,77.788,0.343
12/27/2020 21:15,77.798,0.343
12/27/2020 21:30,77.808,0.343
12/27/2020 21:45,77.798,0.343
12/27/2020 22:00,77.808,0.343
12/27/2020 22:15,77.818,0.343
12/27/2020 22:30,77.847,0.343
12/27/2020 22:45,77.828,0.343
12/27/2020 23:00,77.857,0.343
12/27/2020 23:15,77.867,0.343
12/27/2020 23:30,77.877,0.343
12/27/2020 23:45,77.887,0.343
12/28/2020 0:00,77.887,0.343
12/28/2020 0:15,77.887,0.343
12/28/2020 0:30,77.917,0.343
12/28/2020 0:45,77.917,0.343
12/28/2020 1:00,77.917,0.343
12/28/2020 1:15,77.936,0.343
12/28/2020 1:30,77.946,0.343
12/28/2020 1:45,77.936,0.343
12/28/2020 2:00,77.956,0.343
12/28/2020 2:15,77.976,0.343
12/28/2020 2:30,77.966,0.343
12/28/2020 2:45,77.996,0.343
12/28/2020 3:00,78.025,0.343
12/28/2020 3:15,78.045,0.343
12/28/2020 3:30,78.065,0.343
12/28/2020 3:45,78.124,0.343
12/28/2020 4:00,78.134,0.343
12/28/2020 4:15,78.164,0.343
12/28/2020 4:30,78.154,0.343
12/28/2020 4:45,78.104,0.343
12/28/2020 5:00,78.095,0.343
12/28/2020 5:15,78.095,0.343
12/28/2020 5:30,78.095,0.343
12/28/2020 5:45,78.134,0.343
12/28/2020 6:00,78.193,0.343
12/28/2020 6:15,78.253,0.343
12/28/2020 6:30,78.243,0.343
12/28/2020 6:45,78.243,0.343
12/28/2020 7:00,78.292,0.343
12/28/2020 7:15,78.342,0.343
12/28/2020 7:30,78.352,0.343
12/28/2020 7:45,78.362,0.343
12/28/2020 8:00,78.362,0.343
12/28/2020 8:15,78.401,0.343
12/28/2020 8:30,78.431,0.343
12/28/2020 8:45,78.441,0.343
12/28/2020 9:00,78.431,0.343
12/28/2020 9:15,78.431,0.343
12/28/2020 9:30,78.381,0.343
12/28/2020 9:45,78.352,0.343
12/28/2020 10:00,78.322,0.343
12/28/2020 10:15,78.302,0.343
12/28/2020 10:30,78.273,0.343
12/28/2020 10:45,78.243,0.343
12/28/2020 11:00,78.193,0.343
12/28/2020 11:15,78.174,0.343
12/28/2020 11:30,78.095,0.343
12/28/2020 11:45,78.025,0.343
12/28/2020 12:00,78.015,0.343
12/28/2020 12:15,77.986,0.343
12/28/2020 12:30,77.907,0.343
12/28/2020 12:45,77.857,0.343
12/28/2020 13:00,77.818,0.343
12/28/2020 13:15,77.798,0.343
12/28/2020 13:30,77.768,0.343
12/28/2020 13:45,77.699,0.343
12/28/2020 14:00,77.65,0.343
12/28/2020 14:15,77.6,0.343
12/28/2020 14:30,77.521,0.343
12/28/2020 14:45,77.482,0.343
12/28/2020 15:00,77.402,0.343
12/28/2020 15:15,77.353,0.343
12/28/2020 15:30,77.343,0.343
12/28/2020 15:45,77.353,0.343
12/28/2020 16:00,77.333,0.343
12/28/2020 16:15,77.294,0.343
12/28/2020 16:30,77.284,0.343
12/28/2020 16:45,77.225,0.343
12/28/2020 17:00,77.195,0.343
12/28/2020 17:15,77.185,0.343
12/28/2020 17:30,77.175,0.343
12/28/2020 17:45,77.155,0.343
12/28/2020 18:00,77.136,0.343
12/28/2020 18:15,77.136,0.343
12/28/2020 18:30,77.096,0.343
12/28/2020 18:45,77.066,0.343
12/28/2020 19:00,77.037,0.343
12/28/2020 19:15,77.047,0.343
12/28/2020 19:30,77.027,0.343
12/28/2020 19:45,77.037,0.343
12/28/2020 20:00,77.027,0.343
12/28/2020 20:15,77.126,0.343
12/28/2020 20:30,77.106,0.343
12/28/2020 20:45,77.066,0.343
12/28/2020 21:00,77.047,0.343
12/28/2020 21:15,77.047,0.343
12/28/2020 21:30,76.997,0.343
12/28/2020 21:45,76.968,0.343
12/28/2020 22:00,76.938,0.343
12/28/2020 22:15,76.938,0.343
12/28/2020 22:30,76.928,0.343
12/28/2020 22:45,76.928,0.343
12/28/2020 23:00,76.908,0.343
12/28/2020 23:15,76.869,0.343
12/28/2020 23:30,76.839,0.343
12/28/2020 23:45,76.829,0.343
12/29/2020 0:00,76.79,0.343
12/29/2020 0:15,76.799,0.343
12/29/2020 0:30,76.78,0.343
12/29/2020 0:45,76.79,0.343
12/29/2020 1:00,76.75,0.343
12/29/2020 1:15,76.79,0.343
12/29/2020 1:30,76.77,0.343
12/29/2020 1:45,76.76,0.343
12/29/2020 2:00,76.76,0.343
12/29/2020 2:15,76.76,0.343
12/29/2020 2:30,76.72,0.343
12/29/2020 2:45,76.711,0.343
12/29/2020 3:00,76.691,0.343
12/29/2020 3:15,76.681,0.343
12/29/2020 3:30,76.661,0.343
12/29/2020 3:45,76.661,0.343
12/29/2020 4:00,76.651,0.343
12/29/2020 4:15,76.701,0.343
12/29/2020 4:30,76.711,0.343
12/29/2020 4:45,76.711,0.343
12/29/2020 5:00,76.711,0.343
12/29/2020 5:15,76.72,0.343
12/29/2020 5:30,76.77,0.343
12/29/2020 5:45,76.76,0.343
12/29/2020 6:00,76.79,0.343
12/29/2020 6:15,76.79,0.343
12/29/2020 6:30,76.77,0.343
12/29/2020 6:45,76.77,0.343
12/29/2020 7:00,76.76,0.343
12/29/2020 7:15,76.74,0.343
12/29/2020 7:30,76.799,0.343
12/29/2020 7:45,76.809,0.343
12/29/2020 8:00,76.819,0.343
12/29/2020 8:15,76.839,0.343
12/29/2020 8:30,76.859,0.343
12/29/2020 8:45,76.879,0.343
12/29/2020 9:00,76.928,0.343
12/29/2020 9:15,76.928,0.343
12/29/2020 9:30,76.948,0.343
12/29/2020 9:45,76.958,0.343
12/29/2020 10:00,77.027,0.343
12/29/2020 10:15,77.037,0.343
12/29/2020 10:30,77.066,0.343
12/29/2020 10:45,77.076,0.343
12/29/2020 11:00,77.076,0.343
12/29/2020 11:15,77.076,0.343
12/29/2020 11:30,77.096,0.343
12/29/2020 11:45,77.096,0.343
12/29/2020 12:00,77.076,0.343
12/29/2020 12:15,77.047,0.343
12/29/2020 12:30,77.056,0.343
12/29/2020 12:45,77.056,0.343
12/29/2020 13:00,77.076,0.343
12/29/2020 13:15,77.086,0.343
12/29/2020 13:30,77.116,0.343
12/29/2020 13:45,77.106,0.343
12/29/2020 14:00,77.116,0.343
12/29/2020 14:15,77.126,0.343
12/29/2020 14:30,77.145,0.343
12/29/2020 14:45,77.185,0.343
12/29/2020 15:00,77.225,0.343
12/29/2020 15:15,77.234,0.343
12/29/2020 15:30,77.254,0.343
12/29/2020 15:45,77.294,0.343
12/29/2020 16:00,77.304,0.343
12/29/2020 16:15,77.323,0.343
12/29/2020 16:30,77.353,0.343
12/29/2020 16:45,77.353,0.343
12/29/2020 17:00,77.363,0.343
12/29/2020 17:15,77.373,0.343
12/29/2020 17:30,77.402,0.343
12/29/2020 17:45,77.402,0.343
12/29/2020 18:00,77.422,0.343
12/29/2020 18:15,77.442,0.343
12/29/2020 18:30,77.422,0.343
12/29/2020 18:45,77.442,0.343
12/29/2020 19:00,77.452,0.343
12/29/2020 19:15,77.462,0.343
12/29/2020 19:30,77.472,0.343
12/29/2020 19:45,77.472,0.343
12/29/2020 20:00,77.482,0.343
12/29/2020 20:15,77.482,0.343
12/29/2020 20:30,77.482,0.343
12/29/2020 20:45,77.501,0.343
12/29/2020 21:00,77.491,0.343
12/29/2020 21:15,77.511,0.343
12/29/2020 21:30,77.511,0.343
12/29/2020 21:45,77.521,0.343
12/29/2020 22:00,77.521,0.343
12/29/2020 22:15,77.531,0.343
12/29/2020 22:30,77.531,0.343
12/29/2020 22:45,77.551,0.343
12/29/2020 23:00,77.551,0.343
12/29/2020 23:15,77.531,0.343
12/29/2020 23:30,77.501,0.343
12/29/2020 23:45,77.472,0.343
12/30/2020 0:00,77.462,0.343
12/30/2020 0:15,77.442,0.343
12/30/2020 0:30,77.452,0.343
12/30/2020 0:45,77.432,0.343
12/30/2020 1:00,77.432,0.343
12/30/2020 1:15,77.432,0.343
12/30/2020 1:30,77.422,0.343
12/30/2020 1:45,77.412,0.343
12/30/2020 2:00,77.422,0.343
12/30/2020 2:15,77.412,0.343
12/30/2020 2:30,77.412,0.343
12/30/2020 2:45,77.402,0.343
12/30/2020 3:00,77.402,0.343
12/30/2020 3:15,77.402,0.343
12/30/2020 3:30,77.402,0.343
12/30/2020 3:45,77.383,0.343
12/30/2020 4:00,77.383,0.343
12/30/2020 4:15,77.412,0.343
12/30/2020 4:30,77.383,0.343
12/30/2020 4:45,77.383,0.343
12/30/2020 5:00,77.383,0.343
12/30/2020 5:15,77.393,0.343
12/30/2020 5:30,77.422,0.343
12/30/2020 5:45,77.442,0.343
12/30/2020 6:00,77.442,0.343
12/30/2020 6:15,77.462,0.343
12/30/2020 6:30,77.462,0.343
12/30/2020 6:45,77.462,0.343
12/30/2020 7:00,77.472,0.343
12/30/2020 7:15,77.491,0.343
12/30/2020 7:30,77.491,0.343
12/30/2020 7:45,77.511,0.343
12/30/2020 8:00,77.511,0.343
12/30/2020 8:15,77.521,0.343
12/30/2020 8:30,77.541,0.343
12/30/2020 8:45,77.541,0.343
12/30/2020 9:00,77.541,0.343
12/30/2020 9:15,77.541,0.343
12/30/2020 9:30,77.561,0.343
12/30/2020 9:45,77.6,0.343
12/30/2020 10:00,77.6,0.343
12/30/2020 10:15,77.58,0.343
12/30/2020 10:30,77.58,0.343
12/30/2020 10:45,77.571,0.343
12/30/2020 11:00,77.521,0.343
12/30/2020 11:15,77.501,0.343
12/30/2020 11:30,77.491,0.343
12/30/2020 11:45,77.452,0.343
12/30/2020 12:00,77.462,0.343
12/30/2020 12:15,77.442,0.343
12/30/2020 12:30,77.432,0.343
12/30/2020 12:45,77.422,0.343
12/30/2020 13:00,77.383,0.343
12/30/2020 13:15,77.373,0.343
12/30/2020 13:30,77.373,0.343
12/30/2020 13:45,77.383,0.343
12/30/2020 14:00,77.412,0.343
12/30/2020 14:15,77.383,0.343
12/30/2020 14:30,77.363,0.343
12/30/2020 14:45,77.333,0.343
12/30/2020 15:00,77.343,0.343
12/30/2020 15:15,77.343,0.343
12/30/2020 15:30,77.383,0.343
12/30/2020 15:45,77.393,0.343
12/30/2020 16:00,77.363,0.343
12/30/2020 16:15,77.333,0.343
12/30/2020 16:30,77.304,0.343
12/30/2020 16:45,77.313,0.343
12/30/2020 17:00,77.343,0.343
12/30/2020 17:15,77.353,0.343
12/30/2020 17:30,77.373,0.343
12/30/2020 17:45,77.363,0.343
12/30/2020 18:00,77.373,0.343
12/30/2020 18:15,77.383,0.343
12/30/2020 18:30,77.383,0.343
12/30/2020 18:45,77.422,0.343
12/30/2020 19:00,77.383,0.343
12/30/2020 19:15,77.353,0.343
12/30/2020 19:30,77.284,0.343
12/30/2020 19:45,77.343,0.343
12/30/2020 20:00,77.304,0.343
12/30/2020 20:15,77.313,0.343
12/30/2020 20:30,77.333,0.343
12/30/2020 20:45,77.254,0.343
12/30/2020 21:00,77.284,0.343
12/30/2020 21:15,77.274,0.343
12/30/2020 21:30,77.274,0.343
12/30/2020 21:45,77.264,0.343
12/30/2020 22:00,77.294,0.343
12/30/2020 22:15,77.343,0.343
12/30/2020 22:30,77.363,0.343
12/30/2020 22:45,77.353,0.343
12/30/2020 23:00,77.353,0.343
12/30/2020 23:15,77.363,0.343
12/30/2020 23:30,77.363,0.343
12/30/2020 23:45,77.353,0.343
12/31/2020 0:00,77.333,0.343
12/31/2020 0:15,77.373,0.343
12/31/2020 0:30,77.343,0.343
12/31/2020 0:45,77.313,0.343
12/31/2020 1:00,77.304,0.343
12/31/2020 1:15,77.284,0.343
12/31/2020 1:30,77.264,0.343
12/31/2020 1:45,77.264,0.343
12/31/2020 2:00,77.284,0.343
12/31/2020 2:15,77.284,0.343
12/31/2020 2:30,77.274,0.343
12/31/2020 2:45,77.254,0.343
12/31/2020 3:00,77.264,0.343
12/31/2020 3:15,77.284,0.343
12/31/2020 3:30,77.284,0.343
12/31/2020 3:45,77.274,0.343
12/31/2020 4:00,77.244,0.343
12/31/2020 4:15,77.274,0.343
12/31/2020 4:30,77.225,0.343
12/31/2020 4:45,77.244,0.343
12/31/2020 5:00,77.225,0.343
12/31/2020 5:15,77.225,0.343
12/31/2020 5:30,77.225,0.343
12/31/2020 5:45,77.225,0.343
12/31/2020 6:00,77.215,0.343
12/31/2020 6:15,77.205,0.343
12/31/2020 6:30,77.244,0.343
12/31/2020 6:45,77.244,0.343
12/31/2020 7:00,77.205,0.343
12/31/2020 7:15,77.225,0.343
12/31/2020 7:30,77.234,0.343
12/31/2020 7:45,77.205,0.343
12/31/2020 8:00,77.205,0.343
12/31/2020 8:15,77.234,0.343
12/31/2020 8:30,77.274,0.343
12/31/2020 8:45,77.284,0.343
12/31/2020 9:00,77.304,0.343
12/31/2020 9:15,77.284,0.343
12/31/2020 9:30,77.284,0.343
12/31/2020 9:45,77.313,0.343
12/31/2020 10:00,77.323,0.343
12/31/2020 10:15,77.323,0.343
12/31/2020 10:30,77.333,0.343
12/31/2020 10:45,77.323,0.343
12/31/2020 11:00,77.323,0.343
12/31/2020 11:15,77.284,0.343
12/31/2020 11:30,77.294,0.343
12/31/2020 11:45,77.274,0.343
12/31/2020 12:00,77.274,0.343
12/31/2020 12:15,77.274,0.343
12/31/2020 12:30,77.274,0.343
12/31/2020 12:45,77.284,0.343
12/31/2020 13:00,77.284,0.343
12/31/2020 13:15,77.274,0.343
12/31/2020 13:30,77.274,0.343
12/31/2020 13:45,77.284,0.343
12/31/2020 14:00,77.284,0.343
12/31/2020 14:15,77.294,0.343
12/31/2020 14:30,77.313,0.343
12/31/2020 14:45,77.333,0.343
12/31/2020 15:00,77.353,0.343
12/31/2020 15:15,77.343,0.343
12/31/2020 15:30,77.363,0.343
12/31/2020 15:45,77.353,0.343
12/31/2020 16:00,77.373,0.343
12/31/2020 16:15,77.393,0.343
12/31/2020 16:30,77.422,0.343
12/31/2020 16:45,77.422,0.343
12/31/2020 17:00,77.442,0.343
12/31/2020 17:15,77.462,0.343
12/31/2020 17:30,77.501,0.343
12/31/2020 17:45,77.521,0.343
12/31/2020 18:00,77.521,0.343
12/31/2020 18:15,77.561,0.343
12/31/2020 18:30,77.561,0.343
12/31/2020 18:45,77.59,0.343
12/31/2020 19:00,77.62,0.343
12/31/2020 19:15,77.62,0.343
12/31/2020 19:30,77.62,0.343
12/31/2020 19:45,77.64,0.343
12/31/2020 20:00,77.659,0.343
12/31/2020 20:15,77.659,0.343
12/31/2020 20:30,77.65,0.343
12/31/2020 20:45,77.65,0.343
12/31/2020 21:00,77.659,0.343
12/31/2020 21:15,77.669,0.343
12/31/2020 21:30,77.669,0.343
12/31/2020 21:45,77.669,0.343
12/31/2020 22:00,77.669,0.343
12/31/2020 22:15,77.659,0.343
12/31/2020 22:30,77.659,0.343
12/31/2020 22:45,77.659,0.343
12/31/2020 23:00,77.659,0.343
12/31/2020 23:15,77.679,0.343
12/31/2020 23:30,77.669,0.343
12/31/2020 23:45,77.659,0.343
1/1/2021 0:00,77.669,0.343
1/1/2021 0:15,77.669,0.343
1/1/2021 0:30,77.65,0.343
1/1/2021 0:45,77.64,0.343
1/1/2021 1:00,77.659,0.343
1/1/2021 1:15,77.63,0.343
1/1/2021 1:30,77.65,0.343
1/1/2021 1:45,77.659,0.343
1/1/2021 2:00,77.669,0.343
1/1/2021 2:15,77.669,0.343
1/1/2021 2:30,77.65,0.343
1/1/2021 2:45,77.669,0.343
1/1/2021 3:00,77.65,0.343
1/1/2021 3:15,77.64,0.343
1/1/2021 3:30,77.64,0.343
1/1/2021 3:45,77.65,0.343
1/1/2021 4:00,77.65,0.343
1/1/2021 4:15,77.659,0.343
1/1/2021 4:30,77.669,0.343
1/1/2021 4:45,77.659,0.343
1/1/2021 5:00,77.689,0.343
1/1/2021 5:15,77.679,0.343
1/1/2021 5:30,77.699,0.343
1/1/2021 5:45,77.689,0.343
1/1/2021 6:00,77.709,0.343
1/1/2021 6:15,77.719,0.343
1/1/2021 6:30,77.719,0.343
1/1/2021 6:45,77.729,0.343
1/1/2021 7:00,77.748,0.343
1/1/2021 7:15,77.739,0.343
1/1/2021 7:30,77.758,0.343
1/1/2021 7:45,77.788,0.343
1/1/2021 8:00,77.808,0.343
1/1/2021 8:15,77.818,0.343
1/1/2021 8:30,77.828,0.343
1/1/2021 8:45,77.837,0.343
1/1/2021 9:00,77.847,0.343
1/1/2021 9:15,77.887,0.343
1/1/2021 9:30,77.897,0.343
1/1/2021 9:45,77.877,0.343
1/1/2021 10:00,77.857,0.343
1/1/2021 10:15,77.847,0.343
1/1/2021 10:30,77.818,0.343
1/1/2021 10:45,77.808,0.343
1/1/2021 11:00,77.778,0.343
1/1/2021 11:15,77.778,0.343
1/1/2021 11:30,77.748,0.343
1/1/2021 11:45,77.729,0.343
1/1/2021 12:00,77.709,0.343
1/1/2021 12:15,77.679,0.343
1/1/2021 12:30,77.699,0.343
1/1/2021 12:45,77.669,0.343
1/1/2021 13:00,77.669,0.343
1/1/2021 13:15,77.65,0.343
1/1/2021 13:30,77.65,0.343
1/1/2021 13:45,77.65,0.343
1/1/2021 14:00,77.659,0.343
1/1/2021 14:15,77.659,0.343
1/1/2021 14:30,77.659,0.343
1/1/2021 14:45,77.679,0.343
1/1/2021 15:00,77.679,0.343
1/1/2021 15:15,77.689,0.343
1/1/2021 15:30,77.689,0.343
1/1/2021 15:45,77.689,0.343
1/1/2021 16:00,77.689,0.343
1/1/2021 16:15,77.729,0.343
1/1/2021 16:30,77.748,0.343
1/1/2021 16:45,77.758,0.343
1/1/2021 17:00,77.748,0.343
1/1/2021 17:15,77.758,0.343
1/1/2021 17:30,77.778,0.343
1/1/2021 17:45,77.768,0.343
1/1/2021 18:00,77.778,0.343
1/1/2021 18:15,77.778,0.343
1/1/2021 18:30,77.778,0.343
1/1/2021 18:45,77.788,0.343
1/1/2021 19:00,77.808,0.343
1/1/2021 19:15,77.778,0.343
1/1/2021 19:30,77.778,0.343
1/1/2021 19:45,77.778,0.343
1/1/2021 20:00,77.778,0.343
1/1/2021 20:15,77.739,0.343
1/1/2021 20:30,77.729,0.343
1/1/2021 20:45,77.699,0.343
1/1/2021 21:00,77.689,0.343
1/1/2021 21:15,77.659,0.343
1/1/2021 21:30,77.65,0.343
1/1/2021 21:45,77.64,0.343
1/1/2021 22:00,77.64,0.343
1/1/2021 22:15,77.62,0.343
1/1/2021 22:30,77.62,0.343
1/1/2021 22:45,77.62,0.343
1/1/2021 23:00,77.6,0.343
1/1/2021 23:15,77.6,0.343
1/1/2021 23:30,77.571,0.343
1/1/2021 23:45,77.6,0.343
1/2/2021 0:00,77.551,0.343
1/2/2021 0:15,77.541,0.343
1/2/2021 0:30,77.521,0.343
1/2/2021 0:45,77.521,0.343
1/2/2021 1:00,77.521,0.343
1/2/2021 1:15,77.501,0.343
1/2/2021 1:30,77.482,0.343
1/2/2021 1:45,77.501,0.343
1/2/2021 2:00,77.472,0.343
1/2/2021 2:15,77.491,0.343
1/2/2021 2:30,77.511,0.343
1/2/2021 2:45,77.491,0.343
1/2/2021 3:00,77.472,0.343
1/2/2021 3:15,77.452,0.343
1/2/2021 3:30,77.432,0.343
1/2/2021 3:45,77.422,0.343
1/2/2021 4:00,77.442,0.343
1/2/2021 4:15,77.402,0.343
1/2/2021 4:30,77.402,0.343
1/2/2021 4:45,77.383,0.343
1/2/2021 5:00,77.363,0.343
1/2/2021 5:15,77.353,0.343
1/2/2021 5:30,77.333,0.343
1/2/2021 5:45,77.343,0.343
1/2/2021 6:00,77.333,0.343
1/2/2021 6:15,77.363,0.343
1/2/2021 6:30,77.343,0.343
1/2/2021 6:45,77.353,0.343
1/2/2021 7:00,77.383,0.343
1/2/2021 7:15,77.373,0.343
1/2/2021 7:30,77.343,0.343
1/2/2021 7:45,77.333,0.343
1/2/2021 8:00,77.313,0.343
1/2/2021 8:15,77.313,0.343
1/2/2021 8:30,77.333,0.343
1/2/2021 8:45,77.323,0.343
1/2/2021 9:00,77.304,0.343
1/2/2021 9:15,77.284,0.343
1/2/2021 9:30,77.254,0.343
1/2/2021 9:45,77.234,0.343
1/2/2021 10:00,77.215,0.343
1/2/2021 10:15,77.195,0.343
1/2/2021 10:30,77.145,0.343
1/2/2021 10:45,77.136,0.343
1/2/2021 11:00,77.126,0.343
1/2/2021 11:15,77.145,0.343
1/2/2021 11:30,77.126,0.343
1/2/2021 11:45,77.136,0.343
1/2/2021 12:00,77.116,0.343
1/2/2021 12:15,77.096,0.343
1/2/2021 12:30,77.106,0.343
1/2/2021 12:45,77.155,0.343
1/2/2021 13:00,77.155,0.343
1/2/2021 13:15,77.145,0.343
1/2/2021 13:30,77.136,0.343
1/2/2021 13:45,77.175,0.343
1/2/2021 14:00,77.205,0.343
1/2/2021 14:15,77.195,0.343
1/2/2021 14:30,77.205,0.343
1/2/2021 14:45,77.274,0.343
1/2/2021 15:00,77.323,0.343
